"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"24388","chr11",8554883,8555100,218,"*",3.15,3.1,3.19,-0.1,0.9,0.951
"24389","chr3",34623643,34623844,202,"*",3.19,3.15,3.23,-0.08,0.9,0.951
"24390","chr4",150716434,150716625,192,"*",3.36,3.31,3.41,-0.1,0.9,0.951
"24391","chr4",40430373,40430621,249,"*",4.18,4.22,4.13,0.08,0.9,0.952
"24392","chr19",17000399,17000636,238,"*",2.78,2.83,2.73,0.09,0.9,0.952
"24393","chr20",31034643,31034866,224,"*",2.67,2.72,2.61,0.11,0.9,0.952
"24394","chr3",184280096,184280289,194,"*",3.23,3.17,3.28,-0.11,0.901,0.953
"24395","chr9",134691534,134691777,244,"*",3.02,3.08,2.96,0.12,0.901,0.953
"24396","chr17",18043794,18044083,290,"*",3.74,3.7,3.78,-0.09,0.901,0.953
"24397","chr11",130179695,130179896,202,"*",3.28,3.23,3.33,-0.1,0.901,0.953
"24398","chr14",100608378,100608623,246,"*",3.22,3.18,3.26,-0.08,0.902,0.953
"24399","chr1",22778943,22779186,244,"*",3.49,3.45,3.53,-0.08,0.902,0.953
"24400","chr10",93168955,93169170,216,"*",2.99,2.95,3.03,-0.07,0.902,0.954
"24401","chrX",92604135,92604325,191,"*",3.36,3.32,3.41,-0.09,0.902,0.954
"24402","chr5",148853876,148854119,244,"*",3.64,3.59,3.7,-0.11,0.902,0.954
"24403","chr12",1703319,1703728,410,"*",3.53,3.47,3.59,-0.12,0.903,0.954
"24404","chr16",30115576,30115798,223,"*",3.1,3.13,3.07,0.06,0.903,0.954
"24405","chr8",40207998,40208223,226,"*",3.63,3.59,3.67,-0.08,0.903,0.954
"24406","chr20",6397099,6397305,207,"*",3.49,3.44,3.54,-0.09,0.903,0.954
"24407","chrX",73515359,73515502,144,"*",2.33,2.26,2.41,-0.15,0.903,0.954
"24408","chr16",11082931,11083203,273,"*",3.31,3.34,3.28,0.06,0.903,0.954
"24409","chr4",100867019,100867477,459,"*",4.03,4.06,4,0.06,0.903,0.954
"24410","chr8",12758394,12758588,195,"*",3.13,3.07,3.18,-0.11,0.903,0.954
"24411","chr5",100759316,100759551,236,"*",3.44,3.48,3.4,0.08,0.903,0.954
"24412","chr15",99603347,99603565,219,"*",2.68,2.63,2.74,-0.11,0.903,0.954
"24413","chr13",49107148,49107355,208,"*",3.19,3.14,3.23,-0.09,0.903,0.954
"24414","chr3",13536956,13537313,358,"*",4.07,4.03,4.11,-0.08,0.903,0.954
"24415","chr1",34837523,34837698,176,"*",3.09,3.13,3.05,0.08,0.904,0.954
"24416","chr2",242003396,242003717,322,"*",3.97,4,3.94,0.06,0.904,0.954
"24417","chr2",101574868,101575117,250,"*",3.27,3.32,3.22,0.1,0.904,0.954
"24418","chr19",8044019,8044228,210,"*",3.14,3.1,3.17,-0.07,0.904,0.954
"24419","chr22",49453393,49453654,262,"*",3.24,3.2,3.28,-0.08,0.904,0.954
"24420","chr20",60982395,60982641,247,"*",4.05,4.09,4.02,0.07,0.904,0.954
"24421","chr7",70152867,70153061,195,"*",3,2.94,3.06,-0.12,0.904,0.955
"24422","chr8",8751039,8751252,214,"*",3.05,3.09,3.01,0.08,0.904,0.955
"24423","chr14",105174439,105174695,257,"*",3.53,3.49,3.57,-0.08,0.904,0.955
"24424","chrX",41783632,41783826,195,"*",3.27,3.23,3.31,-0.09,0.905,0.955
"24425","chr1",155658340,155658910,571,"*",4.49,4.46,4.52,-0.06,0.905,0.955
"24426","chr19",38146212,38146714,503,"*",3.95,3.92,3.99,-0.08,0.905,0.955
"24427","chr5",35002648,35002915,268,"*",3.57,3.54,3.59,-0.05,0.905,0.955
"24428","chr12",132618567,132618837,271,"*",3.27,3.31,3.23,0.08,0.905,0.955
"24429","chr12",13275361,13275546,186,"*",2.94,2.89,2.99,-0.1,0.905,0.955
"24430","chr9",133558763,133558968,206,"*",2.24,2.16,2.31,-0.14,0.905,0.955
"24431","chr20",18037494,18037652,159,"*",2.92,2.86,2.98,-0.12,0.905,0.955
"24432","chr21",37407687,37407906,220,"*",3.32,3.28,3.35,-0.06,0.905,0.955
"24433","chr13",101500648,101500901,254,"*",3.23,3.19,3.26,-0.07,0.905,0.955
"24434","chr4",174282242,174282404,163,"*",3.14,3.17,3.11,0.07,0.906,0.956
"24435","chr11",62368814,62369000,187,"*",2.97,2.91,3.03,-0.13,0.906,0.956
"24436","chr2",170953568,170953840,273,"*",3.8,3.82,3.78,0.05,0.906,0.956
"24437","chr11",67007158,67007704,547,"*",4.63,4.6,4.66,-0.06,0.906,0.956
"24438","chr5",139283925,139284071,147,"*",2.97,2.91,3.03,-0.12,0.906,0.957
"24439","chrX",92251418,92251634,217,"*",2.37,2.31,2.44,-0.13,0.907,0.957
"24440","chr6",11013958,11014241,284,"*",3.47,3.51,3.44,0.07,0.907,0.957
"24441","chr4",34325535,34325741,207,"*",3.52,3.56,3.48,0.09,0.907,0.957
"24442","chr12",133003663,133003912,250,"*",3.19,3.13,3.24,-0.11,0.907,0.957
"24443","chr2",48767495,48767865,371,"*",3.57,3.54,3.6,-0.06,0.907,0.957
"24444","chrX",103357408,103357606,199,"*",2.82,2.85,2.78,0.07,0.907,0.957
"24445","chr4",182603149,182603366,218,"*",2.84,2.87,2.8,0.06,0.907,0.957
"24446","chr10",65957181,65957348,168,"*",2.85,2.77,2.91,-0.14,0.907,0.957
"24447","chr17",16208978,16209173,196,"*",3.09,3.14,3.04,0.1,0.907,0.957
"24448","chr3",178421169,178421352,184,"*",3.26,3.21,3.3,-0.09,0.907,0.957
"24449","chr12",49946785,49946960,176,"*",3.15,3.2,3.1,0.1,0.907,0.957
"24450","chr6",8102354,8102874,521,"*",3.84,3.81,3.88,-0.07,0.908,0.958
"24451","chr6",122721054,122721289,236,"*",3.16,3.19,3.12,0.07,0.908,0.958
"24452","chr22",50353544,50353899,356,"*",3.87,3.9,3.85,0.05,0.908,0.958
"24453","chr14",94953200,94953629,430,"*",3.87,3.83,3.9,-0.07,0.908,0.958
"24454","chr15",39842086,39842289,204,"*",3.16,3.13,3.2,-0.07,0.908,0.958
"24455","chr6",88004932,88005144,213,"*",3.64,3.68,3.61,0.07,0.909,0.958
"24456","chr16",13981276,13981463,188,"*",3.39,3.35,3.44,-0.09,0.909,0.958
"24457","chr22",44516279,44516525,247,"*",3.17,3.21,3.12,0.1,0.909,0.958
"24458","chr21",45758820,45759355,536,"*",4.02,4.04,4,0.05,0.909,0.959
"24459","chrX",71351591,71351738,148,"*",2.4,2.32,2.48,-0.16,0.909,0.959
"24460","chr7",73588677,73589391,715,"*",4.46,4.5,4.42,0.08,0.91,0.959
"24461","chr2",240678267,240678483,217,"*",3.24,3.19,3.28,-0.09,0.91,0.959
"24462","chrX",115028360,115028552,193,"*",3.39,3.35,3.42,-0.07,0.91,0.959
"24463","chr2",158732196,158732489,294,"*",3.79,3.75,3.82,-0.07,0.91,0.959
"24464","chr1",85513783,85513994,212,"*",3.03,2.97,3.08,-0.11,0.91,0.959
"24465","chr19",28780781,28780991,211,"*",3.53,3.56,3.49,0.07,0.91,0.959
"24466","chr5",68319042,68319193,152,"*",3.27,3.22,3.31,-0.09,0.91,0.959
"24467","chr2",159071864,159072070,207,"*",3.43,3.38,3.48,-0.11,0.91,0.959
"24468","chr19",10327895,10328068,174,"*",2.93,2.88,2.97,-0.09,0.91,0.959
"24469","chr22",37882622,37882838,217,"*",3.09,3.05,3.13,-0.08,0.91,0.959
"24470","chr10",46222273,46222647,375,"*",2.53,2.57,2.48,0.09,0.91,0.959
"24471","chr22",29999541,29999703,163,"*",3.1,3.04,3.15,-0.11,0.911,0.96
"24472","chr2",48625939,48626164,226,"*",3.31,3.35,3.27,0.09,0.911,0.96
"24473","chr19",50180492,50180825,334,"*",3.74,3.7,3.79,-0.08,0.911,0.96
"24474","chr7",105028940,105029171,232,"*",3.61,3.64,3.58,0.07,0.911,0.96
"24475","chr20",52525235,52525431,197,"*",4.42,4.48,4.35,0.12,0.911,0.96
"24476","chr4",150931424,150931590,167,"*",2.74,2.7,2.79,-0.08,0.911,0.96
"24477","chr2",232526897,232527134,238,"*",2.93,2.98,2.87,0.11,0.911,0.96
"24478","chr1",27396904,27397121,218,"*",3.32,3.28,3.36,-0.08,0.911,0.96
"24479","chr16",11437938,11438182,245,"*",2.38,2.43,2.33,0.1,0.912,0.96
"24480","chr2",24714306,24714726,421,"*",4.14,4.17,4.11,0.06,0.912,0.96
"24481","chr15",35838473,35838681,209,"*",2.93,2.88,2.98,-0.11,0.912,0.96
"24482","chr1",230832556,230832738,183,"*",3.07,3.1,3.03,0.07,0.912,0.961
"24483","chr8",83959830,83959995,166,"*",2.87,2.84,2.9,-0.05,0.912,0.961
"24484","chr11",125572299,125572539,241,"*",3.3,3.25,3.35,-0.1,0.912,0.961
"24485","chr1",109758866,109759072,207,"*",3.7,3.73,3.67,0.06,0.912,0.961
"24486","chr19",44438660,44438845,186,"*",2.91,2.86,2.96,-0.11,0.912,0.961
"24487","chr5",108745922,108746176,255,"*",3.54,3.51,3.57,-0.06,0.912,0.961
"24488","chr6",32526539,32526816,278,"*",3.91,3.86,3.95,-0.09,0.912,0.961
"24489","chr17",45023021,45023247,227,"*",2.9,2.93,2.86,0.07,0.913,0.961
"24490","chr2",223965021,223965302,282,"*",2.96,3,2.91,0.09,0.913,0.961
"24491","chr7",55613268,55613412,145,"*",3.12,3.08,3.16,-0.08,0.913,0.961
"24492","chr19",57999195,57999375,181,"*",2.62,2.65,2.58,0.07,0.913,0.961
"24493","chr11",1404286,1404573,288,"*",3.28,3.3,3.25,0.05,0.913,0.961
"24494","chr2",102690976,102691149,174,"*",3.15,3.1,3.19,-0.09,0.913,0.961
"24495","chr3",70099160,70099366,207,"*",2.79,2.84,2.75,0.09,0.913,0.961
"24496","chr20",32372654,32372853,200,"*",3.24,3.19,3.29,-0.1,0.913,0.961
"24497","chr4",153243146,153243417,272,"*",3.64,3.67,3.6,0.06,0.913,0.961
"24498","chr4",170678896,170679231,336,"*",4.05,4.01,4.08,-0.07,0.913,0.961
"24499","chr2",140468257,140468500,244,"*",3.86,3.93,3.8,0.12,0.913,0.961
"24500","chr16",47694541,47694738,198,"*",2.82,2.87,2.78,0.09,0.914,0.962
"24501","chr16",72723824,72724030,207,"*",3.56,3.53,3.6,-0.07,0.914,0.962
"24502","chr18",68786170,68786356,187,"*",3.11,3.13,3.09,0.04,0.914,0.962
"24503","chr8",94120531,94120688,158,"*",4.05,4.02,4.07,-0.05,0.914,0.962
"24504","chr14",104013909,104014065,157,"*",3.08,3.11,3.05,0.06,0.914,0.962
"24505","chr12",89789535,89789750,216,"*",3.53,3.49,3.56,-0.07,0.915,0.963
"24506","chr16",3013639,3014091,453,"*",4.02,4.05,3.99,0.05,0.915,0.963
"24507","chr10",133983468,133983746,279,"*",3.89,3.86,3.93,-0.07,0.915,0.963
"24508","chr16",54976362,54976580,219,"*",3.31,3.27,3.34,-0.07,0.915,0.963
"24509","chr19",3862936,3863076,141,"*",2.92,2.87,2.98,-0.11,0.915,0.963
"24510","chr18",20734823,20734991,169,"*",3,2.95,3.04,-0.09,0.915,0.963
"24511","chr20",39573967,39574173,207,"*",3.76,3.72,3.79,-0.07,0.915,0.963
"24512","chr3",12139934,12140268,335,"*",4.06,4.02,4.09,-0.07,0.915,0.963
"24513","chr22",18342071,18342292,222,"*",3.03,2.97,3.09,-0.12,0.915,0.963
"24514","chr12",96435035,96435226,192,"*",3.14,3.18,3.1,0.08,0.915,0.963
"24515","chr5",162864616,162864958,343,"*",4.04,4.02,4.07,-0.05,0.916,0.963
"24516","chr2",53242324,53242544,221,"*",3.6,3.58,3.63,-0.05,0.916,0.963
"24517","chr18",73105146,73105355,210,"*",3.06,3.09,3.03,0.06,0.916,0.963
"24518","chr2",186954203,186954409,207,"*",3.28,3.31,3.25,0.06,0.916,0.963
"24519","chr12",64615871,64616164,294,"*",3.73,3.77,3.69,0.08,0.916,0.963
"24520","chr16",30107299,30107580,282,"*",3.51,3.55,3.48,0.07,0.916,0.963
"24521","chr14",33019752,33019920,169,"*",3.81,3.78,3.85,-0.07,0.916,0.964
"24522","chr22",40336813,40337119,307,"*",3.07,3.04,3.09,-0.05,0.916,0.964
"24523","chr3",192035650,192035938,289,"*",3.08,3.03,3.12,-0.09,0.916,0.964
"24524","chr6",150042397,150042598,202,"*",2.53,2.58,2.49,0.09,0.917,0.964
"24525","chr22",18548135,18548351,217,"*",2.98,2.94,3.02,-0.08,0.917,0.964
"24526","chr11",121024261,121024437,177,"*",2.82,2.78,2.85,-0.07,0.917,0.964
"24527","chr16",88297668,88297927,260,"*",0.63,0.54,0.71,-0.17,0.918,0.965
"24528","chr9",4740728,4740944,217,"*",3.03,3.08,2.99,0.09,0.918,0.965
"24529","chr16",68842592,68842789,198,"*",2.74,2.8,2.68,0.11,0.918,0.965
"24530","chr1",160068441,160068805,365,"*",3.96,3.99,3.94,0.05,0.918,0.965
"24531","chr9",124854850,124855536,687,"*",4.53,4.49,4.57,-0.07,0.918,0.965
"24532","chr11",566143,566401,259,"*",3.79,3.76,3.82,-0.06,0.918,0.965
"24533","chr4",142430388,142430552,165,"*",2.76,2.73,2.8,-0.07,0.918,0.965
"24534","chr9",139293442,139293927,486,"*",3.41,3.44,3.38,0.06,0.918,0.965
"24535","chr4",92456557,92456754,198,"*",3.17,3.2,3.13,0.07,0.919,0.966
"24536","chr1",32222933,32223218,286,"*",3.75,3.77,3.73,0.05,0.919,0.966
"24537","chr11",46699929,46700133,205,"*",3.19,3.15,3.22,-0.07,0.919,0.966
"24538","chr6",116421703,116421957,255,"*",3.53,3.5,3.56,-0.06,0.919,0.966
"24539","chr3",120656048,120656230,183,"*",3.45,3.48,3.41,0.07,0.919,0.966
"24540","chr14",70124714,70125075,362,"*",3.91,3.87,3.94,-0.07,0.919,0.966
"24541","chr10",17031921,17032128,208,"*",2.98,2.94,3.02,-0.08,0.919,0.966
"24542","chr5",148392033,148392204,172,"*",2.31,2.25,2.37,-0.11,0.919,0.966
"24543","chr3",194304802,194305009,208,"*",3,3.03,2.97,0.06,0.919,0.966
"24544","chr1",220739125,220739364,240,"*",3.32,3.25,3.39,-0.14,0.919,0.966
"24545","chr2",131594225,131594540,316,"*",4,4.02,3.98,0.05,0.92,0.966
"24546","chr1",1408901,1409155,255,"*",3.31,3.29,3.34,-0.05,0.92,0.966
"24547","chr2",187301935,187302127,193,"*",3.22,3.26,3.18,0.08,0.92,0.966
"24548","chr5",176236237,176236479,243,"*",3.33,3.35,3.3,0.06,0.92,0.966
"24549","chr19",55839028,55839263,236,"*",3.28,3.25,3.3,-0.04,0.92,0.966
"24550","chrX",20246432,20246667,236,"*",3.27,3.3,3.24,0.06,0.92,0.966
"24551","chr17",65675398,65675586,189,"*",3.4,3.44,3.37,0.07,0.92,0.966
"24552","chr11",102323191,102323669,479,"*",4.31,4.27,4.34,-0.08,0.92,0.966
"24553","chr15",76571311,76571514,204,"*",3.49,3.46,3.52,-0.06,0.92,0.966
"24554","chr9",112244814,112245022,209,"*",3.13,3.15,3.1,0.05,0.92,0.966
"24555","chr2",54342881,54343131,251,"*",3.41,3.43,3.39,0.04,0.92,0.966
"24556","chr13",31038688,31039147,460,"*",3.88,3.84,3.92,-0.08,0.92,0.966
"24557","chr6",96032539,96032759,221,"*",2.91,2.93,2.89,0.05,0.92,0.966
"24558","chr8",55658015,55658228,214,"*",3.81,3.83,3.79,0.04,0.92,0.967
"24559","chr19",46404888,46405176,289,"*",3.31,3.34,3.29,0.05,0.921,0.967
"24560","chr11",76308955,76309217,263,"*",3.51,3.53,3.49,0.05,0.921,0.967
"24561","chr2",201675646,201675834,189,"*",3.49,3.52,3.47,0.04,0.921,0.967
"24562","chrX",93118198,93118415,218,"*",3.23,3.26,3.2,0.06,0.921,0.967
"24563","chr3",120161644,120161793,150,"*",3.22,3.19,3.25,-0.07,0.921,0.967
"24564","chr20",61425030,61425652,623,"*",4.45,4.41,4.48,-0.07,0.921,0.967
"24565","chr4",3940482,3940771,290,"*",3.46,3.43,3.49,-0.06,0.922,0.967
"24566","chr21",45438702,45438892,191,"*",2.9,2.85,2.95,-0.1,0.922,0.968
"24567","chr1",6516229,6516412,184,"*",1.98,2.02,1.93,0.08,0.922,0.968
"24568","chr19",30351412,30351622,211,"*",3.42,3.45,3.38,0.07,0.922,0.968
"24569","chr1",23374263,23374513,251,"*",3.63,3.66,3.6,0.07,0.922,0.968
"24570","chr2",109150195,109150466,272,"*",3.08,3.1,3.06,0.05,0.922,0.968
"24571","chr11",51560062,51560260,199,"*",3.26,3.3,3.22,0.07,0.923,0.968
"24572","chrX",18184243,18184495,253,"*",3.61,3.57,3.65,-0.08,0.923,0.968
"24573","chr19",38794682,38794941,260,"*",3.08,3.03,3.12,-0.09,0.923,0.968
"24574","chr7",41146579,41146757,179,"*",3.1,3.13,3.06,0.06,0.923,0.968
"24575","chr19",2456972,2457192,221,"*",3.16,3.13,3.2,-0.07,0.923,0.968
"24576","chr2",102844311,102844560,250,"*",3.22,3.18,3.27,-0.09,0.923,0.968
"24577","chr7",36247453,36247676,224,"*",3.44,3.41,3.46,-0.05,0.923,0.968
"24578","chr10",76584790,76585065,276,"*",3.84,3.87,3.81,0.06,0.923,0.968
"24579","chr21",36165832,36166085,254,"*",3.73,3.77,3.69,0.08,0.923,0.969
"24580","chr13",80055356,80055690,335,"*",3.26,3.3,3.21,0.08,0.923,0.969
"24581","chr19",16302117,16302362,246,"*",3.24,3.28,3.2,0.08,0.923,0.969
"24582","chr7",72719185,72719388,204,"*",2.55,2.5,2.6,-0.1,0.923,0.969
"24583","chr18",11025827,11026069,243,"*",3.21,3.25,3.18,0.07,0.923,0.969
"24584","chr16",4896453,4896638,186,"*",2.98,3.02,2.94,0.08,0.923,0.969
"24585","chrX",11548884,11549115,232,"*",3.01,3.03,2.99,0.04,0.924,0.969
"24586","chr6",119215981,119216225,245,"*",3.26,3.22,3.29,-0.07,0.924,0.969
"24587","chr5",97679141,97679393,253,"*",1.2,1.28,1.11,0.17,0.924,0.969
"24588","chr19",8136846,8137036,191,"*",2.72,2.69,2.75,-0.06,0.924,0.969
"24589","chr16",89159997,89160453,457,"*",3.98,4,3.95,0.05,0.924,0.969
"24590","chr16",68002569,68002738,170,"*",2.92,2.89,2.94,-0.05,0.924,0.969
"24591","chr11",41979063,41979232,170,"*",3.38,3.35,3.4,-0.05,0.924,0.969
"24592","chr5",148188493,148188727,235,"*",3.29,3.31,3.26,0.05,0.925,0.97
"24593","chr3",112957569,112957750,182,"*",3.04,3.01,3.07,-0.06,0.925,0.97
"24594","chr11",59986097,59986398,302,"*",3.44,3.4,3.48,-0.07,0.925,0.97
"24595","chr2",218829539,218829839,301,"*",3.22,3.26,3.17,0.08,0.925,0.97
"24596","chr8",19231324,19231553,230,"*",3.48,3.44,3.51,-0.07,0.925,0.97
"24597","chr14",96150792,96151064,273,"*",3.38,3.42,3.34,0.09,0.925,0.97
"24598","chr5",19526356,19526578,223,"*",3.77,3.74,3.81,-0.07,0.925,0.97
"24599","chr17",40599364,40599603,240,"*",3.13,3.11,3.16,-0.05,0.926,0.97
"24600","chrX",91008045,91008368,324,"*",2.42,2.37,2.47,-0.1,0.926,0.97
"24601","chr1",27757828,27758013,186,"*",2.73,2.77,2.68,0.09,0.926,0.97
"24602","chr19",30432912,30433254,343,"*",3.44,3.4,3.48,-0.09,0.926,0.97
"24603","chr10",121059150,121059386,237,"*",3.6,3.64,3.57,0.06,0.926,0.971
"24604","chr11",104776107,104776267,161,"*",2.56,2.61,2.51,0.1,0.926,0.971
"24605","chr14",39486945,39487220,276,"*",2.61,2.65,2.56,0.09,0.926,0.971
"24606","chr2",148186974,148187179,206,"*",3.3,3.32,3.27,0.05,0.926,0.971
"24607","chr7",83364261,83364443,183,"*",3.17,3.13,3.21,-0.07,0.926,0.971
"24608","chr17",10318546,10318749,204,"*",3.3,3.27,3.33,-0.06,0.926,0.971
"24609","chr2",106234427,106234617,191,"*",3.1,3.14,3.06,0.08,0.926,0.971
"24610","chr20",840547,840690,144,"*",2.92,2.88,2.97,-0.09,0.926,0.971
"24611","chr8",144183261,144183449,189,"*",3.71,3.67,3.75,-0.08,0.927,0.971
"24612","chr4",88863288,88863485,198,"*",2.9,2.87,2.93,-0.06,0.927,0.971
"24613","chr11",1241184,1241700,517,"*",4.06,4.03,4.09,-0.06,0.927,0.971
"24614","chr12",74902726,74902937,212,"*",2.51,2.53,2.49,0.04,0.927,0.971
"24615","chr15",62545617,62545789,173,"*",2.78,2.76,2.81,-0.05,0.928,0.972
"24616","chr19",36541546,36541754,209,"*",3.39,3.35,3.43,-0.07,0.928,0.972
"24617","chr13",99738909,99739293,385,"*",3.9,3.92,3.88,0.04,0.928,0.972
"24618","chr13",27353594,27353797,204,"*",3.15,3.12,3.17,-0.04,0.928,0.972
"24619","chr8",143088124,143088293,170,"*",3.31,3.28,3.34,-0.06,0.928,0.972
"24620","chr17",4711620,4711835,216,"*",3.28,3.31,3.26,0.05,0.928,0.972
"24621","chr9",75202633,75202852,220,"*",3.11,3.07,3.14,-0.07,0.928,0.972
"24622","chrX",39415472,39415648,177,"*",2.89,2.85,2.94,-0.09,0.928,0.972
"24623","chr2",201450483,201450739,257,"*",3.81,3.77,3.84,-0.07,0.928,0.972
"24624","chr7",88596815,88597022,208,"*",2.89,2.95,2.83,0.12,0.928,0.972
"24625","chr8",144509825,144510039,215,"*",3.23,3.19,3.27,-0.08,0.928,0.972
"24626","chr7",97915897,97916218,322,"*",3.47,3.42,3.53,-0.11,0.929,0.972
"24627","chr17",39904626,39904807,182,"*",3.12,3.14,3.11,0.03,0.929,0.972
"24628","chr15",41199917,41200162,246,"*",3.25,3.2,3.3,-0.1,0.929,0.973
"24629","chr12",17103369,17103581,213,"*",3.58,3.53,3.62,-0.09,0.929,0.973
"24630","chr5",43017329,43017872,544,"*",4.44,4.41,4.47,-0.05,0.929,0.973
"24631","chr3",191896576,191896762,187,"*",3.39,3.36,3.43,-0.06,0.929,0.973
"24632","chr8",41802589,41802834,246,"*",3.51,3.53,3.49,0.04,0.929,0.973
"24633","chr19",3575423,3575652,230,"*",3.35,3.37,3.32,0.05,0.929,0.973
"24634","chr3",152880160,152880304,145,"*",2.72,2.76,2.67,0.09,0.93,0.973
"24635","chr2",161827415,161827686,272,"*",3.75,3.78,3.73,0.05,0.93,0.973
"24636","chr7",7606707,7606954,248,"*",3.47,3.44,3.5,-0.06,0.93,0.974
"24637","chr15",100207881,100208030,150,"*",3.02,3.04,2.99,0.05,0.931,0.974
"24638","chr7",81100155,81100344,190,"*",3.59,3.57,3.61,-0.05,0.931,0.974
"24639","chr7",30811167,30811413,247,"*",3.53,3.5,3.56,-0.06,0.931,0.974
"24640","chr22",50639633,50639966,334,"*",3.49,3.46,3.53,-0.07,0.931,0.974
"24641","chr12",124196250,124196509,260,"*",3.03,3.05,3,0.05,0.931,0.974
"24642","chr2",71929335,71929728,394,"*",3.79,3.81,3.76,0.05,0.931,0.974
"24643","chr16",28834303,28834809,507,"*",4,4.02,3.98,0.04,0.931,0.974
"24644","chr12",119687759,119687940,182,"*",3.52,3.5,3.54,-0.04,0.931,0.974
"24645","chr10",23233650,23233868,219,"*",3.61,3.64,3.57,0.07,0.931,0.974
"24646","chr15",44069155,44069309,155,"*",2.91,2.88,2.95,-0.06,0.932,0.975
"24647","chr1",116634997,116635209,213,"*",3.57,3.55,3.59,-0.04,0.932,0.975
"24648","chr9",139735382,139735698,317,"*",3.56,3.52,3.59,-0.07,0.932,0.975
"24649","chr11",36293414,36293651,238,"*",2.68,2.7,2.67,0.04,0.932,0.975
"24650","chr4",142954526,142954763,238,"*",2.86,2.81,2.92,-0.1,0.932,0.975
"24651","chr10",80198932,80199142,211,"*",3.04,3.07,3.01,0.06,0.932,0.975
"24652","chr9",140751329,140751509,181,"*",3.31,3.28,3.34,-0.07,0.932,0.975
"24653","chr2",166306768,166306913,146,"*",3.02,3.03,3,0.03,0.932,0.975
"24654","chr18",449534,449801,268,"*",3.28,3.25,3.31,-0.06,0.932,0.975
"24655","chr8",29145550,29145797,248,"*",3.29,3.32,3.26,0.06,0.933,0.976
"24656","chr14",56047042,56047315,274,"*",3.94,3.89,3.99,-0.1,0.933,0.976
"24657","chr6",158653234,158653600,367,"*",3.63,3.64,3.61,0.03,0.933,0.976
"24658","chr3",127541287,127541452,166,"*",3.32,3.28,3.35,-0.07,0.933,0.976
"24659","chr19",46331462,46331744,283,"*",3.25,3.29,3.21,0.09,0.933,0.976
"24660","chr7",766631,767014,384,"*",4.14,4.19,4.1,0.09,0.933,0.976
"24661","chr15",32907668,32907833,166,"*",0.87,0.81,0.92,-0.12,0.933,0.976
"24662","chr2",126323916,126324097,182,"*",3.34,3.38,3.3,0.08,0.933,0.976
"24663","chr16",73308266,73308419,154,"*",3.24,3.21,3.27,-0.06,0.933,0.976
"24664","chr6",92744382,92744572,191,"*",2.3,2.25,2.36,-0.1,0.933,0.976
"24665","chr5",132202712,132202906,195,"*",3.36,3.39,3.33,0.06,0.933,0.976
"24666","chr2",152477840,152478071,232,"*",3.38,3.35,3.41,-0.06,0.933,0.976
"24667","chr9",134176751,134176923,173,"*",3.26,3.28,3.24,0.04,0.933,0.976
"24668","chr2",24582919,24583450,532,"*",4.16,4.17,4.14,0.03,0.933,0.976
"24669","chr21",44038945,44039117,173,"*",3.79,3.83,3.76,0.07,0.933,0.976
"24670","chr10",57390260,57390465,206,"*",2.94,2.88,2.99,-0.1,0.934,0.976
"24671","chr2",9843896,9844168,273,"*",3.53,3.51,3.55,-0.04,0.934,0.976
"24672","chr11",62401101,62401316,216,"*",2.57,2.63,2.51,0.11,0.934,0.976
"24673","chr1",32202311,32202479,169,"*",2.73,2.68,2.77,-0.09,0.934,0.976
"24674","chr22",21811459,21811720,262,"*",2.67,2.71,2.63,0.09,0.934,0.976
"24675","chr17",41237619,41237783,165,"*",2.73,2.77,2.69,0.08,0.934,0.976
"24676","chrX",118827063,118827263,201,"*",3.93,3.95,3.91,0.04,0.934,0.976
"24677","chr8",94242317,94242566,250,"*",3.44,3.46,3.41,0.05,0.934,0.976
"24678","chr16",30793201,30793437,237,"*",3.45,3.4,3.49,-0.09,0.934,0.976
"24679","chr11",67140058,67140382,325,"*",3.61,3.57,3.65,-0.08,0.935,0.976
"24680","chr2",219621870,219622083,214,"*",3.68,3.7,3.66,0.04,0.935,0.977
"24681","chr3",51134350,51134549,200,"*",0.93,0.97,0.89,0.08,0.935,0.977
"24682","chr16",729540,729828,289,"*",3.32,3.35,3.3,0.05,0.935,0.977
"24683","chr8",107151316,107151512,197,"*",3.6,3.59,3.61,-0.03,0.936,0.978
"24684","chr12",128574587,128574865,279,"*",3.11,3.08,3.15,-0.07,0.936,0.978
"24685","chr13",60215445,60215646,202,"*",3.68,3.7,3.66,0.04,0.936,0.978
"24686","chr7",148843524,148843724,201,"*",3.49,3.45,3.53,-0.08,0.936,0.978
"24687","chr7",133049789,133050026,238,"*",3.7,3.68,3.71,-0.03,0.936,0.978
"24688","chr15",68916572,68916757,186,"*",3.05,3.08,3.01,0.06,0.936,0.978
"24689","chr3",141276616,141276765,150,"*",2.97,2.99,2.95,0.04,0.936,0.978
"24690","chr1",145472340,145472745,406,"*",3.56,3.51,3.6,-0.09,0.936,0.978
"24691","chr13",111201943,111202101,159,"*",2.86,2.83,2.9,-0.06,0.936,0.978
