"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"12108","chr2",219084131,219084521,391,"*",3.11,3,3.22,-0.22,0.735,0.928
"12109","chr11",63371475,63372100,626,"*",0.89,1.13,0.61,0.52,0.735,1
"12110","chr9",136044675,136044967,293,"*",0.89,1.13,0.61,0.52,0.735,1
"12111","chrX",19382370,19382567,198,"*",3.05,2.95,3.15,-0.21,0.735,0.928
"12112","chr19",47610223,47610809,587,"*",3.59,3.49,3.68,-0.2,0.735,0.928
"12113","chr14",53056624,53056894,271,"*",3.21,3.1,3.32,-0.22,0.736,0.928
"12114","chr20",30190552,30190897,346,"*",3.17,3.05,3.27,-0.22,0.736,0.928
"12115","chr2",233337929,233338397,469,"*",3.1,2.98,3.2,-0.22,0.736,0.928
"12116","chr3",9004859,9005606,748,"*",3.97,3.86,4.08,-0.22,0.736,0.928
"12117","chr9",138973539,138973741,203,"*",1.05,0.89,1.2,-0.31,0.736,1
"12118","chr11",43228048,43228417,370,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12119","chr11",63938922,63939860,939,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12120","chr12",42372371,42372669,299,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12121","chr15",74381563,74382718,1156,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12122","chr16",28604462,28604987,526,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12123","chr19",43278630,43278819,190,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12124","chr2",165118091,165118396,306,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12125","chr20",22026519,22027131,613,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12126","chr3",170041281,170041851,571,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12127","chr5",57869003,57869245,243,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12128","chr7",23361091,23361369,279,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12129","chr7",101580965,101581781,817,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12130","chr9",139598,140331,734,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12131","chrUn_gl000225",110290,110696,407,"*",-0.03,0.18,-0.28,0.45,0.736,1
"12132","chr8",95963701,95963963,263,"*",1.54,1.74,1.29,0.45,0.736,1
"12133","chr2",219267979,219268242,264,"*",1.56,1.39,1.71,-0.32,0.736,1
"12134","chr17",59032742,59032950,209,"*",1.57,1.35,1.76,-0.41,0.736,1
"12135","chr20",62184606,62186136,1531,"*",4.7,4.8,4.59,0.2,0.736,0.929
"12136","chr12",132164594,132165545,952,"*",0.65,0.89,0.37,0.52,0.736,1
"12137","chr5",75476749,75477484,736,"*",0.65,0.89,0.37,0.52,0.736,1
"12138","chr15",85383988,85384211,224,"*",2.81,2.69,2.91,-0.21,0.736,0.929
"12139","chr12",51418088,51418698,611,"*",4.18,4.09,4.26,-0.16,0.736,0.929
"12140","chr1",117563270,117563475,206,"*",2.4,2.23,2.54,-0.31,0.737,0.929
"12141","chr3",182458486,182458765,280,"*",2.4,2.23,2.55,-0.32,0.737,0.929
"12142","chr20",47552485,47552664,180,"*",0.63,0.42,0.81,-0.39,0.737,1
"12143","chr7",65392696,65393020,325,"*",1.61,1.35,1.83,-0.48,0.737,1
"12144","chr10",123731250,123731517,268,"*",3.14,3.24,3.04,0.2,0.737,0.929
"12145","chr12",40115936,40116147,212,"*",3.56,3.65,3.46,0.2,0.737,0.929
"12146","chr10",10987744,10988007,264,"*",3.7,3.61,3.79,-0.19,0.737,0.929
"12147","chr22",42394855,42395090,236,"*",2.63,2.49,2.75,-0.26,0.737,0.929
"12148","chr7",50725307,50725488,182,"*",3.44,3.34,3.53,-0.19,0.737,0.929
"12149","chr4",38671751,38672239,489,"*",3.49,3.39,3.58,-0.18,0.737,0.929
"12150","chr1",236153922,236154173,252,"*",2.2,2.33,2.04,0.29,0.737,0.929
"12151","chr19",10302019,10302671,653,"*",2.89,3.03,2.74,0.29,0.737,0.929
"12152","chr7",75854709,75854888,180,"*",1.96,1.8,2.11,-0.31,0.737,0.929
"12153","chr20",37614651,37615480,830,"*",3.61,3.49,3.73,-0.23,0.738,0.929
"12154","chr1",229274022,229274672,651,"*",2.84,2.96,2.7,0.27,0.738,0.929
"12155","chr11",59386623,59386948,326,"*",3.69,3.61,3.77,-0.17,0.738,0.929
"12156","chr1",150333365,150333894,530,"*",2.88,2.99,2.77,0.22,0.738,0.929
"12157","chr20",62081722,62081929,208,"*",2.84,2.73,2.95,-0.22,0.738,0.929
"12158","chr20",56317972,56318246,275,"*",2.8,2.66,2.92,-0.25,0.738,0.929
"12159","chr16",83670737,83671588,852,"*",1.43,1.27,1.57,-0.31,0.738,1
"12160","chr2",187619557,187619935,379,"*",3.34,3.21,3.45,-0.23,0.738,0.929
"12161","chr3",73335797,73336018,222,"*",3.29,3.16,3.41,-0.24,0.738,0.929
"12162","chr5",16893944,16894508,565,"*",1.7,1.5,1.88,-0.38,0.738,1
"12163","chr1",232629656,232629902,247,"*",3.56,3.46,3.65,-0.19,0.738,0.929
"12164","chr2",197012411,197012601,191,"*",2.24,2.05,2.4,-0.35,0.738,0.929
"12165","chr7",139333852,139334132,281,"*",3.21,3.1,3.32,-0.22,0.738,0.929
"12166","chr9",117313310,117315197,1888,"*",5.04,4.97,5.1,-0.13,0.739,0.929
"12167","chr1",26985794,26986193,400,"*",1.13,0.94,1.29,-0.36,0.739,1
"12168","chr14",103641149,103641390,242,"*",2.64,2.78,2.48,0.3,0.739,0.929
"12169","chr11",122380686,122380944,259,"*",2.95,2.8,3.08,-0.27,0.739,0.929
"12170","chr13",72754696,72754875,180,"*",2.87,2.74,2.99,-0.24,0.739,0.929
"12171","chr5",1217497,1218193,697,"*",3.1,2.95,3.24,-0.29,0.739,0.929
"12172","chr14",104895599,104895914,316,"*",3.3,3.19,3.41,-0.21,0.739,0.929
"12173","chr17",29895364,29895670,307,"*",2.39,2.56,2.2,0.36,0.739,0.929
"12174","chrX",14143889,14144075,187,"*",2.45,2.3,2.58,-0.28,0.739,0.929
"12175","chr4",5958137,5958652,516,"*",2.51,2.68,2.31,0.38,0.739,0.929
"12176","chr8",80785744,80786123,380,"*",1.69,1.48,1.88,-0.39,0.739,1
"12177","chr2",129816435,129817058,624,"*",2.1,2.26,1.92,0.34,0.739,0.929
"12178","chr15",85125731,85126097,367,"*",2.78,2.89,2.66,0.24,0.739,0.929
"12179","chr17",70119769,70120459,691,"*",2.88,2.75,3,-0.25,0.739,0.929
"12180","chr7",83772382,83772654,273,"*",3.15,3.26,3.03,0.23,0.739,0.929
"12181","chr19",33300238,33300430,193,"*",1.65,1.46,1.82,-0.35,0.74,1
"12182","chr2",85598696,85598959,264,"*",3.11,2.99,3.23,-0.24,0.74,0.93
"12183","chr11",116699636,116699867,232,"*",2.85,2.73,2.96,-0.23,0.74,0.93
"12184","chr7",99002537,99002750,214,"*",2.49,2.32,2.64,-0.32,0.74,0.93
"12185","chr14",78009090,78009820,731,"*",3.13,3.24,3.01,0.23,0.741,0.931
"12186","chr17",73606620,73606799,180,"*",1.39,1.23,1.54,-0.32,0.741,1
"12187","chr3",135908343,135908597,255,"*",1.39,1.23,1.54,-0.32,0.741,1
"12188","chr6",379681,380094,414,"*",4.13,4.22,4.04,0.18,0.741,0.931
"12189","chr4",54374748,54375079,332,"*",3.23,3.33,3.12,0.21,0.741,0.931
"12190","chr19",49016310,49017226,917,"*",4.75,4.68,4.82,-0.14,0.741,0.931
"12191","chr19",4038877,4039601,725,"*",2.14,1.99,2.27,-0.28,0.741,0.931
"12192","chr10",83456604,83456876,273,"*",2.65,2.51,2.77,-0.26,0.741,0.931
"12193","chr1",161103870,161104052,183,"*",0.9,0.69,1.09,-0.4,0.741,1
"12194","chr12",95397073,95397971,899,"*",3.47,3.35,3.58,-0.23,0.742,0.931
"12195","chr9",131764208,131765929,1722,"*",3.33,3.53,3.11,0.42,0.742,0.931
"12196","chr1",15923266,15923536,271,"*",3.63,3.53,3.73,-0.2,0.742,0.931
"12197","chr13",20435079,20435569,491,"*",2.44,2.29,2.57,-0.28,0.742,0.931
"12198","chr14",70178838,70179112,275,"*",2.38,2.24,2.51,-0.27,0.742,0.931
"12199","chr16",89914539,89914922,384,"*",3.53,3.63,3.42,0.21,0.742,0.931
"12200","chr4",2366268,2366928,661,"*",3.39,3.29,3.49,-0.21,0.742,0.931
"12201","chr3",121367413,121367753,341,"*",3.25,3.15,3.35,-0.2,0.742,0.931
"12202","chr14",70044750,70044930,181,"*",1.79,1.62,1.94,-0.31,0.742,1
"12203","chr16",14493020,14494332,1313,"*",5.31,5.25,5.37,-0.12,0.742,0.931
"12204","chr2",63894281,63894601,321,"*",3.18,3.29,3.08,0.21,0.742,0.931
"12205","chr19",41187016,41187270,255,"*",1.88,1.71,2.03,-0.32,0.742,1
"12206","chr4",168069291,168069518,228,"*",3.1,2.96,3.23,-0.27,0.743,0.931
"12207","chr5",149887138,149887970,833,"*",3.06,2.94,3.17,-0.23,0.743,0.931
"12208","chr15",62993744,62993923,180,"*",2.01,1.86,2.15,-0.29,0.743,0.931
"12209","chr8",10767477,10767692,216,"*",3.48,3.58,3.36,0.22,0.743,0.931
"12210","chr1",47184283,47185226,944,"*",4.49,4.42,4.56,-0.14,0.743,0.931
"12211","chr7",117259472,117259945,474,"*",2.53,2.66,2.39,0.27,0.743,0.931
"12212","chr1",109635298,109636015,718,"*",3.08,2.82,3.31,-0.48,0.743,0.931
"12213","chr9",35615395,35615576,182,"*",2.96,2.84,3.07,-0.23,0.743,0.931
"12214","chr17",78796900,78797243,344,"*",3.12,3.01,3.23,-0.22,0.743,0.931
"12215","chr21",36526941,36527304,364,"*",2.65,2.52,2.76,-0.24,0.743,0.931
"12216","chr22",45501329,45501527,199,"*",2,1.83,2.15,-0.33,0.743,0.931
"12217","chr2",186483510,186483800,291,"*",2.89,3.03,2.73,0.3,0.743,0.931
"12218","chr3",57358745,57359189,445,"*",1.6,1.4,1.78,-0.38,0.744,1
"12219","chr7",144171934,144172133,200,"*",2.96,2.84,3.06,-0.23,0.744,0.931
"12220","chr12",33175605,33177009,1405,"*",1.95,2.11,1.78,0.32,0.744,1
"12221","chr17",9690010,9690189,180,"*",2.85,2.74,2.95,-0.2,0.744,0.932
"12222","chr10",117811671,117811929,259,"*",3.14,3,3.26,-0.26,0.744,0.932
"12223","chr16",85219068,85219410,343,"*",2.5,2.65,2.32,0.32,0.744,0.932
"12224","chr22",39693489,39694389,901,"*",3.71,3.6,3.81,-0.21,0.744,0.932
"12225","chr1",177554160,177554403,244,"*",3.43,3.32,3.53,-0.21,0.744,0.932
"12226","chr7",26424935,26425142,208,"*",2.73,2.86,2.6,0.25,0.744,0.932
"12227","chr18",49151819,49151998,180,"*",3.28,3.18,3.38,-0.21,0.744,0.932
"12228","chr9",130334922,130335101,180,"*",2.43,2.31,2.55,-0.24,0.745,0.932
"12229","chr8",144886580,144887114,535,"*",1.28,1.13,1.42,-0.3,0.745,1
"12230","chr3",136465797,136466283,487,"*",2.35,2.19,2.49,-0.3,0.745,0.932
"12231","chr19",2341241,2341681,441,"*",3.54,3.62,3.45,0.18,0.745,0.932
"12232","chr20",57284073,57285035,963,"*",2.62,2.49,2.74,-0.25,0.745,0.932
"12233","chr2",97549272,97551220,1949,"*",4.18,4.09,4.26,-0.17,0.745,0.932
"12234","chr22",24058871,24059804,934,"*",4.61,4.53,4.69,-0.16,0.745,0.932
"12235","chr11",102617390,102618123,734,"*",2.12,1.97,2.26,-0.29,0.745,0.932
"12236","chr15",69605946,69606205,260,"*",3.21,3.32,3.1,0.22,0.745,0.932
"12237","chr1",195750928,195751184,257,"*",2.82,2.71,2.91,-0.2,0.745,0.932
"12238","chr10",34985635,34985907,273,"*",2.85,2.69,2.99,-0.31,0.746,0.933
"12239","chr1",73364516,73365005,490,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12240","chr1",83633339,83633711,373,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12241","chr1",108997977,109002698,4722,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12242","chr1",216659051,216659669,619,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12243","chr1",237188123,237188740,618,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12244","chr11",664454,664664,211,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12245","chr12",2244942,2245414,473,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12246","chr15",23157927,23158252,326,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12247","chr15",82808685,82809060,376,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12248","chr16",28803249,28803431,183,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12249","chr17",2350449,2350873,425,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12250","chr19",29717181,29717406,226,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12251","chr19",39261743,39262417,675,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12252","chr2",161654021,161654490,470,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12253","chr20",60518151,60518802,652,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12254","chr3",41689239,41689498,260,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12255","chr4",161495521,161495881,361,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12256","chr5",63430348,63430849,502,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12257","chr6_ssto_hap7",1511844,1512144,301,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12258","chr8",15439192,15439758,567,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12259","chr8",97129319,97129548,230,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12260","chr9",68734805,68735746,942,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12261","chrX",69435654,69435971,318,"*",-0.06,0.13,-0.28,0.41,0.746,1
"12262","chr7",38790177,38790407,231,"*",3.12,3.03,3.21,-0.19,0.746,0.933
"12263","chr3",189281659,189281961,303,"*",3.11,3.01,3.22,-0.21,0.746,0.933
"12264","chr6",35133796,35134603,808,"*",3.35,3.45,3.24,0.21,0.746,0.933
"12265","chr2",73948895,73949207,313,"*",0.96,1.12,0.79,0.32,0.746,1
"12266","chr6",75952389,75954234,1846,"*",4.41,4.52,4.3,0.22,0.746,0.933
"12267","chr17",17717296,17717911,616,"*",3.07,3.18,2.94,0.24,0.746,0.933
"12268","chr3",130474546,130475110,565,"*",2.69,2.84,2.51,0.33,0.746,0.933
"12269","chr2",226895741,226896297,557,"*",3.72,3.62,3.81,-0.2,0.746,0.933
"12270","chr1",224517529,224518533,1005,"*",5.14,5.08,5.2,-0.12,0.747,0.933
"12271","chr5",2858875,2859108,234,"*",2.94,2.83,3.04,-0.2,0.747,0.933
"12272","chr21",15805990,15806242,253,"*",3.14,3.03,3.25,-0.22,0.747,0.933
"12273","chrX",80480320,80480499,180,"*",3.03,2.92,3.12,-0.2,0.747,0.933
"12274","chr5",29007665,29007882,218,"*",2.63,2.49,2.76,-0.27,0.747,0.933
"12275","chr17",48716417,48717225,809,"*",3.81,3.91,3.71,0.21,0.747,0.933
"12276","chr8",8351820,8352035,216,"*",3.08,2.98,3.18,-0.2,0.747,0.933
"12277","chr7",4875392,4875778,387,"*",3.43,3.52,3.33,0.19,0.747,0.933
"12278","chr3",13921986,13922165,180,"*",2.52,2.38,2.64,-0.27,0.748,0.933
"12279","chr11",75925931,75926215,285,"*",2.77,2.89,2.64,0.25,0.748,0.933
"12280","chr16",828035,828406,372,"*",2.52,2.38,2.65,-0.27,0.748,0.933
"12281","chr14",105179711,105180437,727,"*",2.41,2.26,2.54,-0.28,0.748,0.933
"12282","chr8",145647432,145649116,1685,"*",3.42,3.32,3.51,-0.19,0.748,0.933
"12283","chr1",150370238,150370639,402,"*",2.58,2.42,2.72,-0.3,0.748,0.933
"12284","chr8",49561774,49562004,231,"*",2.09,1.95,2.22,-0.27,0.748,0.933
"12285","chr12",42743684,42744311,628,"*",2.6,2.74,2.44,0.3,0.748,0.934
"12286","chr19",10610101,10611291,1191,"*",3.47,3.59,3.33,0.26,0.749,0.934
"12287","chr15",31096524,31096783,260,"*",1.99,1.83,2.14,-0.31,0.749,0.934
"12288","chr1",155735975,155736198,224,"*",1.5,1.27,1.7,-0.43,0.749,1
"12289","chr7",6424234,6425093,860,"*",4.25,4.17,4.33,-0.16,0.749,0.934
"12290","chr10",80943700,80944248,549,"*",2.82,2.92,2.71,0.21,0.749,0.934
"12291","chr5",170877954,170878343,390,"*",2.52,2.4,2.63,-0.23,0.749,0.934
"12292","chr7",149251656,149252211,556,"*",2.02,1.87,2.16,-0.29,0.749,0.934
"12293","chrX",98111181,98111436,256,"*",3.3,3.17,3.42,-0.24,0.749,0.934
"12294","chr8",128962442,128963506,1065,"*",2.85,3.01,2.68,0.32,0.749,0.934
"12295","chr20",62918013,62918575,563,"*",4.51,4.58,4.44,0.14,0.75,0.934
"12296","chr12",58428153,58428610,458,"*",3.42,3.52,3.31,0.21,0.75,0.934
"12297","chr7",4875809,4877209,1401,"*",4.09,4.18,4,0.18,0.75,0.934
"12298","chr17",41839771,41840013,243,"*",3.41,3.32,3.5,-0.17,0.75,0.934
"12299","chr3",171086339,171086716,378,"*",3.35,3.23,3.46,-0.23,0.75,0.934
"12300","chr14",106038011,106038201,191,"*",2.7,2.55,2.83,-0.28,0.75,0.934
"12301","chr20",61179096,61179550,455,"*",3.34,3.25,3.42,-0.17,0.75,0.934
"12302","chr22",38791345,38792482,1138,"*",1.19,0.97,1.38,-0.4,0.75,1
"12303","chr1",220971724,220972276,553,"*",2.75,2.86,2.63,0.23,0.75,0.934
"12304","chr8",61970601,61970903,303,"*",3.52,3.6,3.43,0.17,0.751,0.934
"12305","chr2",26240884,26241261,378,"*",2.82,2.94,2.69,0.25,0.751,0.934
"12306","chr4",2805139,2805787,649,"*",3.56,3.47,3.65,-0.17,0.751,0.934
"12307","chr17",29981930,29982733,804,"*",2.95,2.84,3.06,-0.22,0.751,0.934
"12308","chr6",159466977,159467182,206,"*",2.43,2.3,2.55,-0.25,0.751,0.934
"12309","chr19",4739199,4739579,381,"*",3.04,2.94,3.13,-0.19,0.751,0.934
"12310","chr18",47013139,47013940,802,"*",4.11,4.04,4.19,-0.15,0.751,0.934
"12311","chr12",13065091,13065294,204,"*",1.92,1.77,2.05,-0.28,0.751,1
"12312","chr14",48412658,48412885,228,"*",1.96,1.79,2.11,-0.32,0.751,1
"12313","chr16",67270690,67271218,529,"*",2.9,2.8,3,-0.21,0.751,0.934
"12314","chr15",67055115,67055902,788,"*",3.6,3.47,3.72,-0.24,0.751,0.934
"12315","chr3",38296169,38296370,202,"*",2.7,2.83,2.56,0.27,0.751,0.934
"12316","chr3",9246209,9246703,495,"*",3.04,3.18,2.9,0.28,0.751,0.934
"12317","chr19",16644027,16644377,351,"*",2.85,2.98,2.7,0.28,0.751,0.935
"12318","chr8",141613978,141614231,254,"*",2.22,2.39,2.03,0.37,0.752,0.935
"12319","chr5",140564043,140564422,380,"*",3.24,3.15,3.33,-0.18,0.752,0.935
"12320","chr11",74311469,74312031,563,"*",1.25,1.05,1.42,-0.38,0.752,1
"12321","chr19",51502714,51503236,523,"*",1.25,1.05,1.42,-0.38,0.752,1
"12322","chr9",26955857,26956934,1078,"*",3.78,3.88,3.67,0.21,0.752,0.935
"12323","chr14",45541112,45541410,299,"*",3.77,3.85,3.69,0.17,0.752,0.935
"12324","chr1",28585898,28587333,1436,"*",4.77,4.7,4.84,-0.14,0.752,0.935
"12325","chr1",154544959,154545226,268,"*",2.36,2.19,2.51,-0.32,0.752,0.935
"12326","chr1",53373570,53373749,180,"*",2.26,2.09,2.41,-0.32,0.752,0.935
"12327","chr16",68285610,68285902,293,"*",1.97,1.82,2.1,-0.29,0.752,0.935
"12328","chr8",117000513,117001027,515,"*",4.53,4.59,4.46,0.13,0.753,0.935
"12329","chr2",38597353,38598798,1446,"*",3.31,3.2,3.4,-0.2,0.753,0.935
"12330","chr6",22449835,22450131,297,"*",1.62,1.47,1.76,-0.29,0.753,1
"12331","chr2",27071455,27071892,438,"*",4.11,4.19,4.03,0.16,0.753,0.935
"12332","chr19",12939507,12939757,251,"*",3.28,3.18,3.37,-0.2,0.753,0.935
"12333","chr9",19476879,19477120,242,"*",2.06,1.91,2.18,-0.27,0.753,0.935
"12334","chr13",101673910,101674089,180,"*",2.04,1.87,2.2,-0.33,0.753,0.935
"12335","chr19",6110366,6111134,769,"*",3.72,3.82,3.62,0.2,0.753,0.935
"12336","chr8",144519213,144520527,1315,"*",3.78,3.97,3.56,0.41,0.753,0.935
"12337","chr5",77778418,77778618,201,"*",2.46,2.25,2.63,-0.38,0.753,0.935
"12338","chrX",51636266,51638136,1871,"*",5.33,5.27,5.4,-0.13,0.753,0.935
"12339","chr1",191120467,191120967,501,"*",4.27,4.35,4.19,0.16,0.753,0.935
"12340","chr5",38196478,38196882,405,"*",1.7,1.86,1.51,0.35,0.754,1
"12341","chr5",14584955,14585361,407,"*",2.98,2.87,3.08,-0.21,0.754,0.935
"12342","chr1",224642178,224642723,546,"*",4.13,4.21,4.05,0.16,0.754,0.935
"12343","chr20",31147429,31147893,465,"*",3.73,3.64,3.81,-0.18,0.754,0.935
"12344","chrX",132178699,132178942,244,"*",2.97,2.86,3.08,-0.22,0.754,0.935
"12345","chr19",8053039,8053584,546,"*",3.37,3.27,3.46,-0.19,0.754,0.935
"12346","chr12",108237569,108238516,948,"*",4.25,4.17,4.33,-0.15,0.754,0.935
"12347","chr12",12583234,12584059,826,"*",3.24,3.1,3.37,-0.27,0.754,0.935
"12348","chr10",93314708,93316901,2194,"*",5.03,5.1,4.96,0.13,0.754,0.935
"12349","chr6",90007467,90008481,1015,"*",1.5,1.69,1.29,0.39,0.754,1
"12350","chr8",117596292,117597110,819,"*",3.03,2.92,3.13,-0.22,0.754,0.935
"12351","chr15",45741960,45742919,960,"*",4.19,4.27,4.11,0.15,0.754,0.935
"12352","chr15",28518734,28518953,220,"*",3.28,3.18,3.37,-0.19,0.755,0.935
"12353","chr2",234330610,234331068,459,"*",2.93,3.06,2.8,0.26,0.755,0.935
"12354","chr3",148660241,148660420,180,"*",2.71,2.59,2.81,-0.22,0.755,0.935
"12355","chr7",73294715,73295838,1124,"*",3.64,3.75,3.54,0.21,0.755,0.935
"12356","chr16",75079806,75080291,486,"*",2.96,2.86,3.06,-0.21,0.755,0.935
"12357","chr2",280940,281245,306,"*",2.77,2.62,2.91,-0.3,0.755,0.935
"12358","chr8",94418127,94418658,532,"*",0.92,1.13,0.67,0.46,0.755,1
"12359","chr3",127780668,127781131,464,"*",1.86,2.05,1.64,0.41,0.755,1
"12360","chr11",119255074,119255316,243,"*",3.07,2.98,3.16,-0.18,0.755,0.935
"12361","chr3",136229084,136229307,224,"*",2.35,2.22,2.47,-0.25,0.755,0.935
"12362","chr20",14940378,14940608,231,"*",3.3,3.2,3.41,-0.21,0.755,0.935
"12363","chr10",125469870,125470102,233,"*",3.17,3.27,3.06,0.21,0.755,0.935
"12364","chr4",5769007,5769411,405,"*",1.78,1.63,1.92,-0.29,0.756,1
"12365","chr12",8853867,8854241,375,"*",3.24,3.12,3.35,-0.23,0.756,0.935
"12366","chr2",10244591,10244902,312,"*",3.68,3.59,3.77,-0.17,0.756,0.935
"12367","chr10",79523698,79524041,344,"*",3.42,3.33,3.5,-0.17,0.756,0.935
"12368","chr9",132115475,132116149,675,"*",2.7,2.84,2.54,0.3,0.756,0.935
"12369","chr2",204205985,204206289,305,"*",2.05,1.88,2.2,-0.32,0.756,0.935
"12370","chr19",15435785,15436034,250,"*",2.79,2.66,2.91,-0.25,0.756,0.935
"12371","chr12",49179891,49180344,454,"*",2.95,2.84,3.05,-0.21,0.756,0.935
"12372","chr11",1060457,1061495,1039,"*",3.29,3.4,3.16,0.24,0.756,0.935
"12373","chr7",44953311,44953626,316,"*",1.49,1.32,1.64,-0.33,0.756,1
"12374","chr12",53931479,53932415,937,"*",3.75,3.84,3.65,0.19,0.756,0.935
"12375","chr17",53955971,53956200,230,"*",2.97,2.87,3.07,-0.19,0.756,0.935
"12376","chr12",133841458,133841946,489,"*",0.4,0.6,0.17,0.43,0.756,1
"12377","chr3",134100178,134101324,1147,"*",3.98,4.07,3.89,0.17,0.756,0.935
"12378","chr2",38892438,38893610,1173,"*",3.38,3.59,3.13,0.46,0.756,0.935
"12379","chr8",68341279,68341479,201,"*",2.23,2.07,2.38,-0.3,0.756,0.935
"12380","chr3",195542309,195542961,653,"*",1.88,1.72,2.02,-0.29,0.756,1
"12381","chr2",110276014,110276206,193,"*",2.57,2.69,2.45,0.24,0.757,0.935
"12382","chr2",1673014,1673286,273,"*",2.97,2.84,3.09,-0.25,0.757,0.935
"12383","chr20",4155605,4155805,201,"*",2.92,2.82,3.01,-0.19,0.757,0.935
"12384","chr1",228342650,228343366,717,"*",3.76,3.86,3.66,0.21,0.757,0.935
"12385","chr2",54192358,54192594,237,"*",2.74,2.6,2.86,-0.26,0.757,0.935
"12386","chr3",26694444,26694640,197,"*",2.74,2.62,2.84,-0.22,0.757,0.935
"12387","chr20",1349642,1349896,255,"*",1.88,1.72,2.02,-0.3,0.757,1
"12388","chr8",101919394,101919617,224,"*",1.8,1.6,1.97,-0.37,0.757,1
"12389","chr4",165687155,165687387,233,"*",2.92,2.81,3.02,-0.21,0.757,0.936
"12390","chr1",78067326,78067590,265,"*",3.24,3.14,3.33,-0.19,0.757,0.936
"12391","chr12",109746958,109748292,1335,"*",4.6,4.52,4.68,-0.16,0.757,0.936
"12392","chr16",347298,347823,526,"*",1.89,1.74,2.03,-0.28,0.757,1
"12393","chr12",49234330,49234626,297,"*",2.96,2.85,3.05,-0.2,0.757,0.936
"12394","chr1",39491394,39493046,1653,"*",5.73,5.68,5.78,-0.1,0.757,0.936
"12395","chr17",74025181,74025360,180,"*",0.91,0.72,1.07,-0.35,0.757,1
"12396","chr13",98615124,98615328,205,"*",2.3,2.16,2.44,-0.28,0.757,0.936
"12397","chr20",25833492,25835145,1654,"*",4.69,4.77,4.6,0.16,0.758,0.936
"12398","chr6",38130634,38131428,795,"*",3.53,3.44,3.61,-0.18,0.758,0.936
"12399","chr12",123735312,123736416,1105,"*",4.81,4.72,4.89,-0.17,0.758,0.936
"12400","chr3",111048753,111048941,189,"*",2.53,2.4,2.64,-0.24,0.758,0.936
"12401","chr11",65213081,65216338,3258,"*",4.67,4.6,4.74,-0.14,0.758,0.936
"12402","chr1",8472150,8472505,356,"*",2.67,2.78,2.55,0.22,0.758,0.936
"12403","chr8",142473145,142473400,256,"*",3.05,2.92,3.16,-0.24,0.758,0.936
"12404","chr2",115556875,115557154,280,"*",3.51,3.6,3.43,0.17,0.758,0.936
"12405","chr14",100034411,100034945,535,"*",2.01,1.82,2.18,-0.37,0.758,0.936
"12406","chr16",381789,382018,230,"*",2.02,1.87,2.15,-0.29,0.759,0.936
"12407","chr13",40370377,40370704,328,"*",0.61,0.82,0.37,0.45,0.759,1
"12408","chr2",84738172,84738555,384,"*",2.82,2.94,2.68,0.25,0.759,0.936
"12409","chr2",1693905,1694139,235,"*",3.45,3.54,3.36,0.18,0.759,0.936
"12410","chr19",8454484,8455736,1253,"*",5.48,5.54,5.41,0.12,0.759,0.936
"12411","chr5",149820646,149821356,711,"*",3.15,3.25,3.04,0.21,0.759,0.936
"12412","chr9",128027970,128028179,210,"*",2.96,3.08,2.82,0.25,0.759,0.936
"12413","chr5",135243143,135243483,341,"*",3.58,3.48,3.67,-0.2,0.759,0.936
"12414","chrX",49593633,49593895,263,"*",2.84,2.73,2.95,-0.22,0.759,0.936
