"","1a","1b","2a","2b","3b","3a"
"chr6:55902500-55902698",30,5,6,39,9,15
"chr6:56154894-56155092",37,7,20,14,8,27
"chr6:56243858-56244292",110,14,47,47,20,80
"chr6:56246626-56246962",109,9,35,18,7,63
"chr6:56300242-56300566",111,7,49,30,12,77
"chr6:56303558-56303833",65,10,26,53,11,33
"chr6:56575855-56575993",17,8,4,22,7,15
"chr6:56592006-56592278",70,9,49,23,13,45
"chr6:56593376-56593670",88,6,64,39,22,57
"chr6:57215724-57215967",43,3,18,11,5,25
"chr6:57243948-57244158",17,8,9,26,19,14
"chr6:58256476-58256772",1,1,3,2,1,7
"chr6:58440343-58440500",19,7,3,21,9,14
"chr6:62295889-62296071",38,3,8,5,2,27
"chr6:62465696-62465885",20,7,9,25,13,11
"chr6:62947496-62947657",26,5,13,24,16,20
"chr6:63949289-63949518",52,1,16,2,1,30
"chr6:64144817-64145207",172,7,142,27,15,123
"chr6:64197154-64197341",42,2,18,20,7,16
"chr6:64200988-64201279",127,8,79,8,5,65
"chr6:64399410-64399658",16,5,11,39,13,10
"chr6:64474239-64474585",55,9,39,102,19,30
"chr6:64524478-64524638",31,7,15,25,5,14
"chr6:65484249-65484393",41,2,10,16,6,20
"chr6:65484834-65485168",67,8,19,32,19,46
"chr6:65488192-65488469",63,8,22,31,18,45
"chr6:65632701-65632840",25,4,12,24,7,8
"chr6:66272024-66272189",23,5,7,23,4,17
"chr6:66477498-66477713",29,6,12,31,9,17
"chr6:66891375-66891610",33,5,10,14,5,20
"chr6:67608335-67608492",19,5,7,23,2,17
"chr6:67695758-67695976",30,3,27,8,6,12
"chr6:67796076-67796762",280,26,149,78,35,224
"chr6:67920394-67920608",59,6,18,11,6,32
"chr6:67947828-67948051",32,2,14,14,5,23
"chr6:68002182-68002660",172,20,58,66,25,115
"chr6:68389368-68389903",177,24,104,61,35,108
"chr6:68573241-68573453",45,6,13,33,13,18
"chr6:68606439-68606583",28,3,18,4,2,17
"chr6:68827425-68827830",124,10,42,26,20,73
"chr6:70304340-70304546",38,5,13,13,1,27
"chr6:70951981-70952147",27,8,20,32,14,19
"chr6:71253309-71253493",16,5,3,17,11,18
"chr6:72867314-72867578",26,3,13,59,15,15
"chr6:73738069-73738426",157,4,111,24,10,105
"chr6:73741679-73741917",53,4,21,16,8,18
"chr6:74172733-74172877",20,13,17,17,10,21
"chr6:74406988-74407192",31,6,20,16,7,27
"chr6:74484260-74484467",47,8,30,25,11,22
"chr6:75001001-75001210",42,6,29,13,4,21
"chr6:75029557-75029748",47,1,18,4,2,24
"chr6:75315179-75315384",34,1,13,13,2,20
"chr6:75460238-75460404",37,4,24,7,1,15
"chr6:75599421-75599590",19,3,5,16,13,14
"chr6:75679032-75679984",293,17,90,98,37,183
"chr6:75680627-75680833",41,2,12,16,1,26
"chr6:75681425-75681674",61,5,23,16,2,41
"chr6:76015406-76015605",26,9,19,25,16,6
"chr6:76076154-76076310",22,4,6,24,10,13
"chr6:76123098-76123428",120,17,36,55,35,88
"chr6:76234159-76234509",62,13,20,34,23,27
"chr6:77731082-77731239",17,9,7,24,4,19
"chr6:78328950-78329137",37,6,10,16,5,21
"chr6:78361701-78361910",53,2,17,3,1,31
"chr6:79161459-79161603",23,2,9,21,1,20
"chr6:79168919-79169091",34,4,18,21,6,22
"chr6:79261898-79262142",23,7,16,48,16,7
"chr6:79386369-79386571",22,8,20,15,3,14
"chr6:79568645-79568784",1,1,1,1,1,1
"chr6:80568625-80568849",64,5,47,11,5,38
"chr6:80832386-80832720",36,4,26,14,4,26
"chr6:81406175-81406335",53,1,10,12,1,24
"chr6:81997558-81998054",73,6,32,22,10,51
"chr6:82477030-82477380",50,7,29,32,9,40
"chr6:82482617-82482768",28,1,21,4,1,9
"chr6:82509102-82509481",166,12,71,52,18,119
"chr6:82526109-82526592",245,12,138,65,39,175
"chr6:82649338-82649487",32,2,18,9,5,13
"chr6:82786640-82786832",20,5,3,40,16,21
"chr6:82957530-82957692",39,4,27,15,5,24
"chr6:82970120-82970274",39,3,9,13,4,22
"chr6:82971346-82971639",118,8,69,16,7,75
"chr6:83278382-83278692",80,5,25,9,4,36
"chr6:83278859-83279034",37,2,10,1,1,15
"chr6:83280361-83280677",128,6,87,10,5,68
"chr6:83283395-83283585",33,4,13,6,1,27
"chr6:83331634-83331765",21,8,3,24,12,15
"chr6:83654741-83654975",50,9,34,5,4,22
"chr6:83661451-83661572",38,4,22,5,1,20
"chr6:83718459-83718789",98,8,29,39,17,54
"chr6:83799928-83800239",157,9,57,29,8,101
"chr6:83904150-83904431",20,5,9,33,14,10
"chr6:84141397-84141601",60,1,42,13,5,25
"chr6:84315323-84315536",26,3,19,30,6,18
"chr6:84512888-84513023",1,1,1,1,1,1
"chr6:84686216-84686389",37,7,8,16,7,28
"chr6:84804923-84805085",23,7,8,25,5,22
"chr6:84953026-84953237",39,6,12,52,8,31
"chr6:85176348-85176591",48,8,23,26,7,22
"chr6:86182563-86182803",42,6,18,26,15,17
"chr6:86597005-86597149",41,4,17,9,5,31
"chr6:86866068-86866215",24,2,14,19,8,18
"chr6:87433500-87433682",58,8,20,17,8,32
"chr6:87487536-87487887",132,3,46,51,13,81
"chr6:87923240-87923430",20,5,18,15,16,12
"chr6:88161921-88162243",66,15,27,38,11,32
"chr6:88165311-88165508",21,9,9,39,9,18
"chr6:88283887-88284283",203,14,85,50,25,127
"chr6:88432965-88433267",56,5,45,23,10,30
"chr6:88531683-88531969",40,9,17,28,15,32
"chr6:89726359-89726549",35,3,11,35,4,17
"chr6:89849272-89849483",61,5,51,19,7,35
"chr6:89871101-89871314",46,10,19,21,9,28
"chr6:90216581-90216892",49,3,20,41,12,30
"chr6:90219449-90219703",61,11,21,29,12,33
"chr6:90354665-90354892",45,8,34,8,7,27
"chr6:90372593-90372884",75,7,56,22,17,44
"chr6:91169214-91169397",40,5,18,9,6,24
"chr6:91355401-91355569",32,6,6,9,5,25
"chr6:91359884-91360354",122,3,73,13,3,67
"chr6:91379585-91379912",125,3,54,21,10,75
"chr6:91388508-91388643",30,4,20,7,6,26
"chr6:92148385-92148603",81,6,21,46,11,49
"chr6:92216343-92216557",41,9,14,36,17,37
"chr6:92257494-92257631",21,2,4,23,7,14
"chr6:92423668-92423915",28,4,11,43,24,18
"chr6:92570784-92570943",40,4,19,7,2,35
"chr6:92733301-92733724",147,6,66,36,12,98
"chr6:93043389-93043570",36,7,7,25,10,22
"chr6:93086262-93086403",20,9,7,19,10,14
"chr6:93610158-93610321",43,4,22,8,2,32
"chr6:93652342-93652631",75,7,40,29,15,55
"chr6:93686214-93686376",25,1,6,5,1,16
"chr6:93875659-93876085",139,11,44,56,21,74
"chr6:95978885-95979034",31,5,12,7,3,24
"chr6:96028925-96029241",123,10,51,22,4,92
"chr6:96097712-96097842",24,1,7,2,1,19
"chr6:96630165-96630517",73,6,27,48,19,47
"chr6:96644443-96644793",37,11,23,44,19,37
"chr6:96645166-96645413",39,2,9,19,7,23
"chr6:96697471-96697649",26,6,10,35,13,8
"chr6:96718069-96718255",54,6,19,19,8,36
"chr6:96898520-96898719",52,2,10,4,4,35
"chr6:98485561-98485743",21,7,12,27,6,14
"chr6:99389442-99389676",46,5,36,11,1,30
"chr6:99392452-99392637",27,10,11,25,8,27
"chr6:99664942-99665074",28,6,15,12,8,15
"chr6:100566979-100567366",67,4,22,8,2,49
"chr6:100691568-100691723",29,3,26,15,10,15
"chr6:100803063-100803193",11,1,3,3,1,6
"chr6:100920563-100920737",18,7,11,22,7,15
"chr6:100930619-100930903",68,11,32,42,15,43
"chr6:100941054-100941341",44,10,24,38,10,25
"chr6:101565318-101565476",40,5,24,22,9,25
"chr6:101582572-101582708",12,1,4,20,8,14
"chr6:101629621-101629800",32,8,7,34,10,19
"chr6:102054884-102055086",33,2,10,9,7,23
"chr6:102055474-102055607",43,6,15,12,4,28
"chr6:102056617-102056936",90,19,24,51,22,53
"chr6:102507005-102507170",24,1,10,32,6,12
"chr6:102610039-102610211",43,6,9,7,10,20
"chr6:103127821-103128036",33,5,3,9,5,24
"chr6:103242877-103243248",84,9,37,48,24,56
"chr6:103305909-103306130",66,3,25,9,2,40
"chr6:105146872-105147106",16,5,11,27,12,7
"chr6:105159230-105159436",44,3,11,10,9,27
"chr6:105876463-105876699",62,5,45,14,5,37
"chr6:105900350-105900487",20,5,19,27,11,17
"chr6:106056798-106056951",41,8,29,31,13,30
"chr6:106076438-106076775",135,4,104,14,8,75
"chr6:106344070-106344356",59,24,40,49,36,46
"chr6:106567547-106567815",41,10,32,13,6,34
"chr6:106577199-106577465",32,3,15,24,6,39
"chr6:106582866-106583382",232,28,225,77,41,168
"chr6:106720939-106721138",28,10,3,42,6,17
"chr6:107194023-107194398",47,11,21,42,17,42
"chr6:107221355-107221661",95,12,61,36,22,65
"chr6:107230435-107230640",53,12,34,29,14,35
"chr6:107593535-107593672",37,3,5,22,12,20
"chr6:107683182-107683459",36,11,26,35,19,14
"chr6:107980118-107980381",17,18,14,39,27,24
"chr6:108106480-108106676",49,5,39,8,6,28
"chr6:108201583-108201793",51,5,19,22,10,24
"chr6:108348942-108349064",23,4,7,14,8,16
"chr6:108449117-108449277",28,6,26,15,9,14
"chr6:108915865-108916065",36,11,30,23,7,20
"chr6:109006065-109006520",135,31,86,63,33,86
"chr6:109010522-109010854",64,10,45,27,14,37
"chr6:109028751-109029147",169,26,153,77,32,122
"chr6:109053781-109054087",89,6,84,21,5,57
"chr6:109056568-109056744",86,6,53,16,5,57
"chr6:109060710-109060951",44,6,48,21,12,24
"chr6:109241083-109241323",24,12,6,43,15,14
"chr6:109268780-109268974",40,8,9,20,8,22
"chr6:109493413-109493791",109,15,64,41,12,65
"chr6:109545379-109545627",55,5,43,22,4,29
"chr6:109561043-109561318",68,4,36,6,3,33
"chr6:109573505-109573691",36,7,12,18,12,20
"chr6:109617643-109617971",45,19,33,41,14,39
"chr6:109657969-109658261",48,14,48,52,26,39
"chr6:109745390-109745689",50,11,38,10,10,23
"chr6:109781747-109781956",41,9,11,17,6,27
"chr6:110035969-110036102",30,4,6,15,5,14
"chr6:110048936-110049220",33,15,20,32,22,19
"chr6:110193741-110193985",80,1,54,8,2,53
"chr6:110809322-110809536",45,1,25,6,4,30
"chr6:110830928-110831339",144,20,48,86,38,92
"chr6:110876125-110876519",202,17,151,34,18,139
"chr6:110878563-110878850",95,5,65,4,1,53
"chr6:110917611-110917835",55,3,22,18,8,27
"chr6:111273417-111273544",29,3,3,8,4,13
"chr6:111389384-111389688",108,11,62,38,11,55
"chr6:111704200-111704428",54,3,30,11,1,23
"chr6:111912733-111912981",35,10,48,23,10,33
"chr6:111913898-111914269",155,6,105,27,11,106
"chr6:111921827-111922021",44,3,13,17,4,23
"chr6:111941416-111941742",96,3,91,3,5,65
"chr6:112340250-112340492",91,10,61,17,13,54
"chr6:112356812-112356999",43,3,7,1,4,24
"chr6:112360814-112360957",30,1,12,6,1,15
"chr6:112535957-112536110",36,3,10,19,7,15
"chr6:113305175-113305363",31,3,14,4,2,29
"chr6:113505705-113505889",38,10,23,23,16,20
"chr6:113673389-113673682",101,16,46,47,24,48
"chr6:113754106-113754269",35,6,16,19,9,24
"chr6:113754497-113754940",98,4,45,55,20,49
"chr6:113851988-113852263",95,16,59,30,12,71
"chr6:113964069-113964572",93,17,42,63,33,47
"chr6:114180911-114181133",40,10,34,33,16,8
"chr6:114456616-114456897",93,8,67,23,7,54
"chr6:114466173-114466371",53,8,30,27,13,32
"chr6:114782464-114782654",40,1,5,1,1,27
"chr6:114841554-114841751",62,8,17,7,1,48
"chr6:114851046-114851289",44,4,22,31,9,31
"chr6:114866395-114866595",48,4,12,12,7,28
"chr6:115523653-115523807",31,8,7,29,8,18
"chr6:116393791-116394067",43,1,16,5,1,32
"chr6:116395138-116395430",100,3,34,18,6,59
"chr6:116586346-116586542",38,4,27,12,1,27
"chr6:117561255-117561612",49,11,15,71,32,26
"chr6:117866420-117866664",49,5,39,12,5,27
"chr6:118540160-118540364",25,3,14,35,19,24
"chr6:118573736-118573877",23,4,8,22,8,15
"chr6:118989998-118990653",195,16,78,61,29,104
"chr6:119457808-119457992",26,10,12,31,9,22
"chr6:119462382-119462589",39,1,24,15,11,30
"chr6:119754832-119755106",68,1,19,7,8,37
"chr6:119767917-119768348",178,33,65,120,49,121
"chr6:119787112-119787319",35,1,44,4,3,24
"chr6:119815198-119815416",36,4,22,16,6,19
"chr6:120004103-120004550",235,23,183,70,22,154
"chr6:120122111-120122326",44,2,18,4,6,31
"chr6:120213752-120214048",48,2,5,9,9,23
"chr6:120281323-120281467",28,1,7,12,5,19
"chr6:120289041-120289481",215,9,79,36,23,163
"chr6:120462805-120463164",133,7,113,12,6,86
"chr6:121508814-121509255",211,25,91,96,42,143
"chr6:121558290-121558436",17,1,7,23,6,16
"chr6:121831601-121832222",85,16,37,55,35,51
"chr6:121901890-121902158",95,12,54,31,12,54
"chr6:121914374-121914622",64,7,19,18,10,48
"chr6:122138432-122138688",72,4,14,6,1,48
"chr6:122930963-122931299",91,8,74,29,13,54
"chr6:122941993-122942563",267,22,138,52,29,199
"chr6:122943791-122944375",330,3,174,41,18,216
"chr6:122944522-122944813",47,1,19,12,6,34
"chr6:122967031-122967243",61,1,28,5,5,30
"chr6:122972833-122973123",55,3,11,14,5,31
"chr6:122973689-122973894",45,4,12,18,15,25
"chr6:123013126-123013534",170,12,148,27,15,127
"chr6:123017999-123018375",217,12,161,60,16,149
"chr6:123019102-123019287",47,8,10,14,5,25
"chr6:123057882-123058070",28,8,6,29,9,29
"chr6:123113406-123113642",47,3,13,14,11,19
"chr6:123121162-123121330",29,4,21,8,4,26
"chr6:123258451-123258617",39,2,33,3,2,26
"chr6:123412167-123412479",100,11,51,30,13,48
"chr6:124018800-124019062",64,2,17,16,1,33
"chr6:124054791-124055134",147,17,51,81,21,91
"chr6:124417622-124417812",24,4,8,31,18,18
"chr6:125445685-125445855",31,10,17,12,8,19
"chr6:125462560-125462827",41,8,10,33,12,27
"chr6:125516754-125516991",52,3,21,16,5,30
"chr6:125519015-125519414",146,6,101,22,12,94
"chr6:125526218-125526715",193,24,122,88,34,129
"chr6:125560094-125560303",19,5,2,29,10,18
"chr6:125566779-125567195",91,15,81,26,14,56
"chr6:125746457-125746866",232,7,146,23,5,169
"chr6:125829502-125829697",55,2,34,16,4,35
"chr6:125906546-125906956",237,11,182,15,5,163
"chr6:125932960-125933335",102,3,95,6,9,69
"chr6:126038611-126038941",163,16,135,25,15,122
"chr6:126039307-126039569",47,3,11,7,5,20
"chr6:126050392-126050607",40,1,14,6,2,32
"chr6:126973283-126973443",22,6,7,24,12,25
"chr6:127784197-127784462",25,16,12,35,16,19
"chr6:128664964-128665125",26,3,6,7,2,18
"chr6:128857175-128857358",39,5,14,26,6,24
"chr6:128919649-128920134",194,26,58,111,57,130
"chr6:129988264-129988506",18,4,10,40,16,11
"chr6:130368738-130369116",37,3,20,90,28,20
"chr6:131177653-131177845",23,5,20,27,11,22
"chr6:131255005-131255187",28,8,13,14,12,16
"chr6:131291031-131291268",21,10,6,29,16,17
"chr6:131317418-131317582",39,9,17,29,14,17
"chr6:131972908-131973287",45,9,32,31,12,29
"chr6:132108413-132108600",19,7,4,23,12,14
"chr6:132109652-132109818",24,5,14,32,15,23
"chr6:132144572-132144729",41,5,11,26,11,31
"chr6:132180909-132181150",31,7,16,23,11,28
"chr6:132277091-132277286",32,4,31,29,2,14
"chr6:132281616-132281787",17,5,6,32,8,21
"chr6:132921547-132921699",26,6,13,9,11,21
"chr6:132970078-132970242",32,7,11,17,2,20
"chr6:133105105-133105267",12,4,3,28,7,17
"chr6:133820533-133820740",22,7,10,25,13,12
"chr6:133952661-133952832",30,10,11,18,17,20
"chr6:134306646-134306783",30,3,5,6,2,20
"chr6:134337238-134337412",26,1,3,5,5,27
"chr6:134337493-134337891",146,14,52,29,6,90
"chr6:134356299-134356549",42,3,38,1,1,36
"chr6:134426999-134427469",207,12,132,29,11,143
"chr6:134436832-134437070",42,2,26,4,4,32
"chr6:134438344-134438888",321,25,272,67,31,229
"chr6:134519110-134519550",110,9,44,57,22,73
"chr6:134617193-134617335",32,9,6,11,4,17
"chr6:134702654-134702912",61,7,24,16,5,47
"chr6:134842437-134842696",73,6,16,17,4,43
"chr6:134850987-134851424",259,21,131,96,50,189
"chr6:134965958-134966150",36,1,25,8,2,27
"chr6:135111446-135111647",32,3,18,23,10,20
"chr6:135467817-135468016",48,4,15,11,1,29
"chr6:135494828-135495235",144,16,108,26,13,94
"chr6:135503578-135503790",192,20,164,48,18,117
"chr6:135532190-135532897",400,38,289,90,49,289
"chr6:135533665-135533849",40,4,20,6,4,28
"chr6:135572643-135572873",46,5,41,18,5,35
"chr6:135575547-135576004",231,13,203,22,5,163
"chr6:135580208-135580466",84,3,43,6,7,43
"chr6:135592220-135592475",45,3,40,14,6,34
"chr6:135994738-135994960",49,2,18,12,5,32
"chr6:136102221-136102432",47,3,38,9,6,29
"chr6:136204344-136204505",25,7,13,18,14,17
"chr6:136253952-136254140",34,3,9,12,8,18
"chr6:136257292-136257675",56,15,29,44,22,31
"chr6:136380118-136380306",57,4,22,2,2,31
"chr6:136403934-136404104",20,7,9,23,14,18
"chr6:136456099-136456257",34,9,8,21,9,18
"chr6:136885543-136885744",36,9,14,24,5,25
"chr6:136886981-136887605",193,21,112,70,30,103
"chr6:138404917-138405109",12,5,4,14,13,14
"chr6:138790143-138790436",77,20,54,56,21,49
"chr6:138876812-138876949",32,5,12,25,8,26
"chr6:138985140-138985353",47,11,17,30,16,36
"chr6:139686368-139686545",37,6,10,15,11,29
"chr6:139757882-139758297",113,8,73,36,19,54
"chr6:139833740-139833926",49,2,15,1,1,32
"chr6:139852323-139852655",183,10,101,28,15,129
"chr6:139870877-139871098",75,6,17,18,9,43
"chr6:139909249-139909630",107,13,45,58,17,65
"chr6:139977335-139977532",54,6,21,13,5,39
"chr6:140074741-140074975",45,9,16,30,16,37
"chr6:140092766-140092930",37,5,27,14,3,25
"chr6:140199050-140199197",37,12,28,32,10,19
"chr6:140201085-140201546",255,14,136,28,18,192
"chr6:140298919-140299377",182,24,95,106,38,123
"chr6:140688152-140688393",51,5,16,20,5,28
"chr6:140818528-140818826",106,2,56,6,1,90
"chr6:140859025-140859198",25,5,15,23,12,14
"chr6:141301757-141301964",21,8,8,24,19,13
"chr6:141485628-141485825",35,4,11,12,10,31
"chr6:141725016-141725277",63,6,24,16,9,40
"chr6:141848222-141848380",32,1,8,17,4,18
"chr6:141871012-141871316",64,6,17,21,3,29
"chr6:141882424-141882632",20,5,8,26,9,18
"chr6:142344007-142344165",27,2,4,6,6,11
"chr6:142683036-142683181",32,2,9,5,2,20
"chr6:142696353-142696603",47,8,21,29,9,23
"chr6:142700958-142701106",34,1,27,4,3,24
"chr6:142706324-142706539",43,3,15,10,2,27
"chr6:143148647-143148828",29,1,33,9,5,18
"chr6:143163967-143164120",37,3,2,22,8,12
"chr6:144281093-144281314",80,13,46,33,14,53
"chr6:144643475-144643661",47,7,25,24,10,19
"chr6:144696574-144696858",65,10,22,28,10,54
"chr6:145469591-145469784",62,10,40,32,20,35
"chr6:145508563-145509037",146,17,68,61,18,90
"chr6:145588310-145588550",55,9,23,35,23,26
"chr6:145827810-145828023",56,8,24,14,5,30
"chr6:146207390-146207604",15,6,6,35,5,13
"chr6:147199696-147200173",123,11,71,36,17,88
"chr6:147226576-147226795",53,6,29,23,6,19
"chr6:147402333-147402604",45,2,19,32,15,39
"chr6:147563584-147563725",20,4,4,13,11,11
"chr6:147954411-147954632",36,6,20,19,7,22
"chr6:148059293-148059547",66,8,36,22,8,42
"chr6:148360349-148360533",25,7,7,29,7,15
"chr6:148627943-148628140",35,4,24,10,5,17
"chr6:148628567-148629288",263,27,111,97,44,141
"chr6:148663971-148664226",34,10,37,22,4,12
"chr6:148666510-148666676",46,9,19,26,11,29
"chr6:148955057-148955296",103,1,41,5,5,53
"chr6:149021323-149021454",19,1,9,21,1,14
"chr6:149091811-149092292",179,17,113,50,14,126
"chr6:149159204-149159523",85,12,62,29,14,42
"chr6:149352852-149353095",70,7,44,30,9,52
"chr6:149354059-149354493",181,6,100,34,11,108
"chr6:149380926-149381129",37,1,33,13,6,28
"chr6:149382103-149382355",50,4,48,22,17,27
"chr6:149382514-149382801",90,14,59,50,17,47
"chr6:149397462-149397823",93,8,29,20,8,54
"chr6:149398346-149398608",103,6,41,14,11,62
"chr6:149400703-149400867",22,10,21,30,10,26
"chr6:149405201-149405435",55,8,25,12,4,19
"chr6:149748978-149749271",98,8,107,9,2,74
"chr6:150038651-150039051",229,20,209,56,26,160
"chr6:150468581-150468774",47,9,13,16,9,23
"chr6:150663267-150663565",98,12,36,46,26,69
"chr6:150667155-150667376",70,4,49,14,6,41
"chr6:150894280-150894543",56,4,48,5,7,32
"chr6:151757382-151757785",72,5,49,14,5,36
"chr6:151895698-151895937",75,4,52,13,4,38
"chr6:151937146-151937727",373,63,362,168,80,306
"chr6:151953650-151954024",175,13,67,78,8,110
"chr6:151979141-151979649",293,32,174,151,82,204
"chr6:151990020-151990377",84,11,56,64,32,54
"chr6:152004135-152004398",63,8,28,51,15,41
"chr6:152024352-152024645",87,14,65,36,13,44
"chr6:152027586-152027817",36,11,37,21,11,26
"chr6:152128264-152128480",85,17,62,55,29,58
"chr6:152222363-152222553",38,10,28,19,6,24
"chr6:152529370-152529685",80,14,34,26,13,43
"chr6:152593385-152593598",27,9,17,26,26,20
"chr6:152930495-152930708",53,2,37,7,4,30
"chr6:153930251-153930466",67,1,29,8,1,42
"chr6:154124953-154125194",44,10,12,49,17,19
"chr6:154488761-154489054",123,14,53,37,17,72
"chr6:154614140-154614646",200,27,80,114,63,134
"chr6:154708665-154708807",35,4,8,9,6,28
"chr6:154771422-154771675",83,10,31,13,12,54
"chr6:155053062-155053256",35,8,16,9,4,19
"chr6:155812557-155812914",97,6,33,30,8,60
"chr6:155814953-155815170",42,1,7,7,1,30
"chr6:157116104-157116340",53,2,50,4,2,29
"chr6:157144076-157144266",39,7,21,18,8,25
"chr6:157148360-157148853",233,14,216,48,17,161
"chr6:157849929-157850128",32,8,9,10,6,22
"chr6:157890539-157890806",69,5,52,7,1,47
"chr6:158036659-158036814",25,8,17,20,15,18
"chr6:158243750-158244000",24,10,32,14,6,18
"chr6:158407244-158407466",36,7,27,8,6,10
"chr6:158411000-158411170",30,2,49,13,5,22
"chr6:158460574-158461144",251,20,230,68,28,148
"chr6:158461399-158461811",160,23,80,58,38,81
"chr6:158463383-158463685",58,7,44,18,6,31
"chr6:158760286-158760491",38,5,30,9,4,16
"chr6:158886928-158887286",137,11,59,42,19,94
"chr6:159125994-159126452",8,2,14,1,3,6
"chr6:159126593-159126765",25,3,28,11,1,20
"chr6:159128175-159128506",92,13,56,56,32,67
"chr6:159256026-159256426",132,4,125,18,7,82
"chr6:159362441-159362711",107,1,53,23,7,65
"chr6:159642913-159643124",42,4,39,3,2,26
"chr6:161229395-161229554",30,1,9,5,1,25
"chr6:161377609-161377908",76,2,42,1,1,47
"chr6:161488073-161488269",30,2,22,9,7,22
"chr6:161763159-161763356",39,8,14,24,16,21
"chr6:162187637-162187806",39,12,6,29,8,17
"chr6:163041244-163041458",9,1,4,23,18,5
"chr6:163469473-163469674",55,1,10,8,1,17
"chr6:163705197-163705458",28,1,35,4,1,17
"chr6:163745811-163746196",124,13,63,50,35,60
"chr6:163746316-163746512",48,6,19,27,11,27
"chr6:164055568-164056059",58,13,60,46,18,32
"chr6:164235502-164235938",113,10,63,19,14,71
"chr6:164262452-164262631",31,3,23,5,2,12
"chr6:164336303-164336598",79,10,27,59,18,51
"chr6:164406825-164407212",66,7,44,32,17,41
"chr6:164643872-164644096",28,8,7,36,21,7
"chr6:165532607-165532832",51,4,23,8,3,32
"chr6:167041443-167041770",138,17,130,56,15,92
"chr6:167363537-167363706",29,3,21,7,2,20
"chr6:167364011-167364221",54,9,47,8,4,36
"chr6:167419132-167419351",33,1,25,5,4,29
"chr6:167514351-167514532",31,1,13,5,2,13
"chr6:167662509-167662730",36,3,31,5,2,24
"chr6:167935154-167935609",102,1,80,6,2,62
"chr6:168151706-168152015",82,16,70,53,16,50
"chr6:168198197-168198766",131,8,103,12,7,69
"chr6:168791418-168791709",81,6,75,9,11,47
"chr6:168853685-168853884",35,4,28,2,1,14
"chr6:169313448-169313807",70,6,54,12,3,27
"chr6:169572498-169572753",71,10,58,13,8,50
"chr6:169625558-169625677",27,1,14,3,3,16
"chr6:169687872-169688031",26,13,30,34,15,17
