"","1a","1b","2a","2b","3b","3a"
"chr7:3801821-3801982",11,14,13,23,10,11
"chr7:3936977-3937590",218,102,188,286,213,171
"chr7:3961930-3962259",136,47,96,157,76,89
"chr7:4031600-4031746",53,14,43,28,13,23
"chr7:4034909-4035154",72,22,67,50,31,51
"chr7:4039855-4040077",83,33,58,80,39,55
"chr7:4074321-4074535",54,14,23,63,19,23
"chr7:4142935-4143417",125,39,79,153,74,94
"chr7:4225785-4225957",45,12,27,36,11,16
"chr7:4266121-4266339",67,18,54,54,30,41
"chr7:4281589-4281798",69,21,59,46,27,50
"chr7:4285476-4285609",32,9,32,30,9,23
"chr7:4286854-4287032",41,9,34,26,16,28
"chr7:4325888-4326204",125,47,61,118,67,91
"chr7:4401548-4401672",34,6,25,20,9,23
"chr7:4446416-4446565",35,4,11,19,6,23
"chr7:4449128-4449312",65,17,21,50,22,50
"chr7:4466073-4466350",59,17,22,61,40,39
"chr7:4490194-4490448",68,19,19,72,36,49
"chr7:4512498-4512722",70,15,58,63,31,42
"chr7:4518999-4519480",203,85,176,212,122,125
"chr7:4543007-4543199",57,11,22,52,26,34
"chr7:4601441-4601741",133,34,82,99,47,93
"chr7:4603483-4603639",39,10,25,37,13,26
"chr7:4623205-4623493",1,1,1,1,1,1
"chr7:4629497-4629833",1,1,1,1,1,1
"chr7:4631748-4631977",1,1,1,1,1,1
"chr7:4637900-4638336",1,1,1,1,1,1
"chr7:4650483-4650909",229,102,176,234,179,144
"chr7:4671135-4671691",230,97,232,248,134,151
"chr7:4672749-4672851",33,9,15,25,10,22
"chr7:4681112-4681510",91,29,75,65,20,59
"chr7:4681566-4682043",216,73,194,156,75,138
"chr7:4699259-4699402",40,13,27,25,9,20
"chr7:4721820-4722041",44,15,37,28,10,21
"chr7:4722225-4722551",91,23,73,72,30,70
"chr7:4723970-4724197",58,18,23,71,39,36
"chr7:4764804-4765131",58,15,47,48,13,39
"chr7:4765202-4765429",64,13,55,46,20,38
"chr7:4793412-4794061",375,178,377,365,260,259
"chr7:4805774-4806066",112,31,77,97,47,63
"chr7:4831744-4831997",107,23,81,95,45,52
"chr7:4837777-4838317",330,162,285,292,175,226
"chr7:4855236-4855585",117,25,98,104,60,69
"chr7:4869748-4870080",176,73,157,178,97,122
"chr7:4885598-4885785",51,13,36,41,18,31
"chr7:4889087-4889450",180,71,126,174,106,133
"chr7:4923074-4923767",419,192,408,404,273,346
"chr7:4928062-4928228",47,7,19,24,12,27
"chr7:4971584-4971758",43,8,26,29,15,20
"chr7:5013310-5014211",383,197,365,391,254,292
"chr7:5124981-5125544",283,148,303,303,206,197
"chr7:5128165-5128460",92,25,75,89,38,64
"chr7:5166354-5166539",18,2,19,26,10,21
"chr7:5179632-5180082",192,72,184,209,115,137
"chr7:5214012-5214579",192,77,181,223,118,130
"chr7:5230213-5230401",40,16,35,36,20,24
"chr7:5279730-5280346",257,123,266,269,180,180
"chr7:5317589-5317768",20,6,23,24,10,17
"chr7:5324570-5324909",108,47,106,114,55,59
"chr7:5339121-5339287",38,11,26,28,13,27
"chr7:5342251-5342502",66,26,63,47,22,47
"chr7:5350329-5350494",34,8,21,21,13,26
"chr7:5405572-5405965",219,117,207,230,176,168
"chr7:5436196-5436369",55,7,41,36,17,27
"chr7:5452282-5452688",95,21,74,73,38,65
"chr7:5458394-5458575",52,17,48,38,18,35
"chr7:5464544-5464727",23,12,20,31,10,13
"chr7:5466189-5466383",43,23,49,39,13,23
"chr7:5468527-5468671",35,13,26,22,19,11
"chr7:5490279-5490795",244,110,229,237,149,147
"chr7:5517323-5517962",151,31,130,102,48,84
"chr7:5526458-5527086",328,177,358,350,258,238
"chr7:5527327-5527909",256,129,247,264,162,165
"chr7:5534209-5534704",264,138,267,274,207,184
"chr7:5554127-5554240",26,10,14,24,9,14
"chr7:5569001-5569762",322,163,347,310,219,206
"chr7:5570143-5570323",32,15,37,20,20,17
"chr7:5594882-5595218",108,30,90,76,42,51
"chr7:5595614-5595832",41,9,37,36,28,25
"chr7:5596144-5596354",47,17,42,48,9,25
"chr7:5598439-5598939",237,115,236,232,144,167
"chr7:5602971-5603592",312,152,284,308,213,198
"chr7:5632403-5632636",45,17,49,35,18,32
"chr7:5668673-5668889",67,19,47,55,14,40
"chr7:5704896-5705446",233,122,188,247,182,170
"chr7:5717600-5718006",185,73,200,209,129,148
"chr7:5744041-5744497",218,110,164,253,176,169
"chr7:5820767-5820886",13,7,16,20,10,4
"chr7:5821080-5821671",319,171,298,328,203,232
"chr7:5867432-5867767",187,96,172,208,161,134
"chr7:5880390-5880591",25,14,26,29,18,20
"chr7:5895956-5896449",173,65,129,185,105,109
"chr7:5904986-5905192",37,7,21,34,14,28
"chr7:5938018-5938620",96,48,88,85,52,72
"chr7:5939008-5939485",13,5,7,11,7,4
"chr7:5939758-5939922",10,1,1,5,5,15
"chr7:6000954-6001130",11,2,9,5,1,4
"chr7:6010836-6011015",1,1,1,1,1,1
"chr7:6023577-6024087",177,72,100,177,125,128
"chr7:6036855-6037147",148,62,77,168,118,97
"chr7:6048450-6048600",37,10,36,37,20,24
"chr7:6066127-6066397",103,27,81,73,41,74
"chr7:6143956-6144801",278,116,268,290,161,154
"chr7:6146145-6146363",88,26,63,81,37,56
"chr7:6199703-6200225",252,132,249,273,188,176
"chr7:6204147-6204351",69,28,48,62,31,45
"chr7:6362572-6363038",249,126,262,284,221,181
"chr7:6388469-6388979",247,137,240,253,165,179
"chr7:6414364-6414737",66,19,44,50,17,31
"chr7:6443603-6443848",81,35,57,87,22,51
"chr7:6463891-6464189",133,56,109,125,53,94
"chr7:6470039-6470312",68,24,44,70,35,41
"chr7:6475073-6475631",254,133,260,290,205,170
"chr7:6487474-6487656",32,7,31,18,7,17
"chr7:6522715-6522846",29,7,15,24,11,12
"chr7:6543279-6543505",40,24,32,48,18,22
"chr7:6545667-6545798",33,8,17,27,8,19
"chr7:6555984-6556374",237,134,230,248,182,177
"chr7:6566070-6566384",88,32,67,81,34,48
"chr7:6593180-6593412",64,22,42,47,32,37
"chr7:6595798-6596319",230,102,228,241,150,162
"chr7:6598562-6598848",100,61,97,135,68,81
"chr7:6614208-6614466",105,39,73,127,58,65
"chr7:6619121-6619420",124,38,80,114,39,77
"chr7:6629263-6630402",368,184,390,368,247,232
"chr7:6641778-6642342",274,152,292,301,221,202
"chr7:6661612-6661798",52,14,34,17,7,24
"chr7:6662848-6663030",37,4,29,31,18,17
"chr7:6677260-6677683",112,52,103,123,62,58
"chr7:6699252-6699532",94,25,57,56,38,52
"chr7:6757874-6758009",48,10,32,26,13,30
"chr7:6769194-6769575",70,12,45,49,23,31
"chr7:6780044-6780244",2,3,3,1,1,1
"chr7:6793036-6793222",1,1,1,1,1,1
"chr7:6802911-6803134",3,1,7,7,4,2
"chr7:6864348-6864504",10,3,6,13,5,8
"chr7:6864805-6865358",17,5,15,23,9,10
"chr7:6865703-6866174",140,70,121,134,76,96
"chr7:6897123-6897857",215,104,212,217,149,141
"chr7:6911411-6911748",26,8,20,30,15,20
"chr7:6968262-6968478",31,9,20,19,9,16
"chr7:6970281-6970892",63,31,76,104,54,49
"chr7:6977874-6978409",166,80,178,194,113,127
"chr7:6990268-6990407",11,4,12,17,6,5
"chr7:6992629-6993263",126,50,98,155,99,105
"chr7:6993819-6994021",18,1,8,14,3,6
"chr7:7004598-7005094",135,74,99,154,99,99
"chr7:7031459-7031655",29,6,19,19,10,27
"chr7:7143028-7143315",144,49,48,148,91,88
"chr7:7221374-7221601",35,15,18,41,12,24
"chr7:7221777-7222558",211,74,176,206,91,128
"chr7:7330480-7330656",34,13,22,35,12,14
"chr7:7370671-7371059",138,39,118,128,53,91
"chr7:7392615-7392855",91,20,37,68,37,67
"chr7:7463932-7464467",237,117,203,256,185,168
"chr7:7581115-7581422",118,43,54,160,95,94
"chr7:7635180-7635395",62,15,32,93,15,40
"chr7:7693191-7693642",149,68,94,173,92,108
"chr7:7702140-7702516",148,65,145,168,103,109
"chr7:7717720-7717927",39,8,19,54,20,29
"chr7:7721095-7721466",149,51,60,164,80,87
"chr7:7800930-7801231",104,18,52,127,56,52
"chr7:7804406-7804716",103,26,47,94,51,71
"chr7:7935422-7935692",67,18,44,41,16,35
"chr7:8009465-8009683",46,13,44,58,20,38
"chr7:8075556-8075934",173,81,96,201,133,136
"chr7:8130322-8130683",136,56,85,130,62,106
"chr7:8229968-8230365",187,62,68,228,140,127
"chr7:8257113-8257487",132,47,62,179,103,104
"chr7:8299581-8299762",44,18,17,41,24,24
"chr7:8301701-8302055",94,31,75,81,27,39
"chr7:8317100-8317298",77,14,16,65,29,46
"chr7:8335683-8336046",168,61,86,212,150,128
"chr7:8405157-8405654",201,65,74,196,115,134
"chr7:8458307-8458654",161,60,93,228,139,109
"chr7:8473196-8473862",254,97,208,273,117,161
"chr7:8476345-8476960",268,157,287,288,224,197
"chr7:8484092-8484298",82,23,61,60,30,51
"chr7:8647410-8647675",85,16,40,56,26,51
"chr7:8742516-8742729",70,25,18,64,38,41
"chr7:8763707-8764169",226,107,188,250,181,150
"chr7:8824845-8825017",39,17,28,71,36,26
"chr7:8827139-8827375",17,23,11,74,27,20
"chr7:8863207-8863435",66,28,22,87,40,47
"chr7:9123575-9123755",43,10,37,53,20,29
"chr7:9130991-9131228",77,17,35,62,24,44
"chr7:9238412-9238570",21,4,5,34,11,19
"chr7:9304130-9304332",72,30,32,67,33,34
"chr7:9640696-9640901",50,19,35,51,33,40
"chr7:9696979-9697197",53,28,15,66,30,52
"chr7:10062632-10062911",106,41,69,96,42,68
"chr7:10168494-10168661",48,28,9,71,40,20
"chr7:10452101-10452341",94,37,40,124,83,82
"chr7:10688871-10689023",17,7,17,25,10,24
"chr7:10748136-10748431",132,49,96,143,80,94
"chr7:10759761-10760009",74,19,18,100,45,43
"chr7:10928900-10929361",181,76,141,223,135,138
"chr7:11193302-11193645",126,48,44,148,65,82
"chr7:11233264-11233418",21,10,26,21,17,17
"chr7:11251731-11252240",197,77,73,231,139,130
"chr7:11371460-11371612",41,7,18,34,23,22
"chr7:11380953-11381412",169,69,65,182,86,118
"chr7:11383373-11383827",142,51,63,189,107,105
"chr7:11413204-11413531",96,16,42,156,43,69
"chr7:11467354-11467689",143,65,77,176,107,103
"chr7:11525964-11526197",64,17,14,67,32,39
"chr7:11597338-11597619",101,31,59,95,37,59
"chr7:11606071-11606193",24,2,5,21,3,13
"chr7:11788594-11788808",52,14,33,67,19,39
"chr7:11871394-11871709",98,32,72,99,37,43
"chr7:11874977-11875258",74,22,24,101,54,38
"chr7:12101774-12101977",67,22,17,59,42,43
"chr7:12107013-12107529",195,95,157,232,154,124
"chr7:12250931-12251434",103,55,90,122,36,77
"chr7:12283776-12284151",165,73,141,172,119,101
"chr7:12331586-12331827",94,28,55,106,43,64
"chr7:12361992-12362380",145,42,73,192,114,90
"chr7:12428722-12429073",184,87,120,219,152,148
"chr7:12443111-12443385",38,19,31,44,24,23
"chr7:12473729-12473987",88,24,47,143,32,50
"chr7:12476835-12477120",92,28,70,88,46,65
"chr7:12498147-12498479",147,64,67,182,115,105
"chr7:12529792-12530091",88,32,25,121,35,68
"chr7:12534312-12534605",94,34,54,104,50,62
"chr7:12536549-12536758",47,16,42,100,19,38
"chr7:12558779-12559188",188,79,163,187,114,149
"chr7:12564488-12564743",85,23,33,113,31,60
"chr7:12566593-12566824",18,3,3,15,5,8
"chr7:12663500-12663927",195,55,92,244,128,122
"chr7:12678546-12678800",89,26,46,135,22,65
"chr7:12714503-12714876",142,52,61,132,88,84
"chr7:12723294-12723588",84,29,17,96,49,57
"chr7:12725142-12725500",168,73,146,172,118,113
"chr7:12726185-12727270",435,195,409,464,263,303
"chr7:12770981-12771209",68,21,45,65,36,45
"chr7:13072242-13072414",32,11,22,27,22,25
"chr7:13086804-13086985",44,13,16,38,16,20
"chr7:13155048-13155243",27,10,8,49,19,19
"chr7:13156829-13157096",97,46,30,134,57,60
"chr7:13218667-13219024",104,39,43,105,57,58
"chr7:13302660-13302873",84,27,31,122,58,58
"chr7:13316564-13316885",62,18,29,110,32,42
"chr7:13319522-13319767",54,7,26,92,10,17
"chr7:13322108-13322296",38,32,14,73,27,48
"chr7:13399389-13399568",31,12,26,41,10,17
"chr7:13450861-13451061",42,9,20,45,21,28
"chr7:13564753-13565055",127,51,52,158,66,82
"chr7:13782386-13782716",137,45,58,144,77,78
"chr7:13934664-13934875",54,19,25,63,28,27
"chr7:14029232-14029478",59,26,42,59,35,37
"chr7:14352911-14353101",22,9,15,26,14,14
"chr7:14497458-14497785",170,65,158,184,131,111
"chr7:14731226-14731565",155,74,97,206,140,95
"chr7:14757419-14757646",68,18,41,121,24,44
"chr7:14774440-14774625",52,8,34,33,23,30
"chr7:15047165-15047404",87,30,37,88,50,44
"chr7:15055762-15056078",152,70,67,171,123,90
"chr7:15239155-15239394",64,19,13,89,21,50
"chr7:15344705-15345004",123,51,79,156,96,98
"chr7:15365748-15366000",121,28,45,156,83,75
"chr7:15428805-15428989",37,16,12,48,15,21
"chr7:15595021-15595160",51,12,13,57,20,20
"chr7:15760513-15760851",148,51,68,190,121,98
"chr7:15929176-15929440",76,27,57,81,42,46
"chr7:15961194-15961350",38,6,6,33,15,18
"chr7:16110944-16111245",137,55,52,151,94,103
"chr7:16117665-16118015",148,60,45,173,103,101
"chr7:16120638-16120857",47,12,13,57,24,21
"chr7:16138197-16138627",208,69,102,240,152,122
"chr7:16154307-16154541",97,38,33,144,73,73
"chr7:16460592-16461169",153,40,115,142,57,89
"chr7:16462508-16462750",55,9,39,33,15,30
"chr7:16471822-16472078",125,56,53,157,93,89
"chr7:16511783-16511954",37,14,16,54,16,27
"chr7:16549603-16549825",49,10,19,45,29,38
"chr7:16604503-16604873",148,42,88,182,92,99
"chr7:16643716-16644042",112,36,43,117,58,78
"chr7:16707656-16707840",56,19,28,44,16,36
"chr7:16735316-16735622",136,51,119,167,97,98
"chr7:16742121-16742365",82,20,25,66,28,43
"chr7:16840749-16841031",104,28,38,119,75,69
"chr7:16930974-16931288",147,52,74,161,106,102
"chr7:16931888-16932050",40,8,10,34,14,23
"chr7:16957955-16958358",136,45,51,172,102,95
"chr7:16965944-16966194",87,29,29,88,45,52
"chr7:17022287-17022583",167,89,125,221,190,138
"chr7:17048702-17049027",93,30,49,145,78,86
"chr7:17102681-17102823",31,4,7,44,15,20
"chr7:17197923-17198217",92,21,28,92,53,49
"chr7:17341212-17341491",84,23,45,140,40,60
"chr7:17342467-17342650",51,13,19,36,22,39
"chr7:17514580-17514918",116,40,81,124,55,77
"chr7:17570701-17571060",110,36,34,117,64,50
"chr7:17680359-17680830",156,63,68,192,113,108
"chr7:17686242-17686595",97,31,39,137,76,89
"chr7:17720543-17720899",93,28,33,134,53,71
"chr7:17746375-17746707",163,64,109,180,123,112
"chr7:17809442-17809827",169,78,114,197,130,126
"chr7:17980087-17980535",123,43,96,121,41,85
"chr7:17984440-17984631",28,11,8,43,16,22
"chr7:18011141-18011311",38,6,12,46,8,22
"chr7:18024062-18024165",26,5,12,23,8,15
"chr7:18025657-18025787",29,3,24,22,8,10
"chr7:18032036-18032239",62,23,59,70,35,43
"chr7:18103907-18104235",122,56,71,148,90,86
"chr7:18125829-18126099",74,22,49,63,33,27
"chr7:18159703-18159989",122,43,96,112,43,77
"chr7:18191141-18191330",28,9,5,30,13,21
"chr7:18255147-18255391",77,24,48,88,48,52
"chr7:18281545-18281790",62,26,33,63,23,35
"chr7:18316141-18316336",49,22,17,70,26,30
"chr7:18335762-18335931",39,10,14,46,18,24
"chr7:18360641-18360946",112,31,38,128,68,78
"chr7:18385229-18385641",173,65,68,183,129,106
"chr7:18391982-18392300",142,53,51,172,103,82
"chr7:18395760-18396053",104,39,39,153,78,74
"chr7:18397369-18397680",89,28,47,100,45,62
"chr7:18401591-18401713",27,5,14,20,13,8
"chr7:18610537-18610832",122,47,58,150,93,89
"chr7:18630420-18630707",113,41,41,135,70,87
"chr7:18650025-18650298",116,56,30,109,71,78
"chr7:18705686-18706158",197,100,190,216,145,154
"chr7:18733071-18733379",139,46,69,137,89,82
"chr7:18913387-18913577",45,21,40,65,29,38
"chr7:19091490-19091799",131,65,78,143,84,104
"chr7:19158012-19158163",29,16,23,24,9,18
"chr7:19161665-19161938",135,50,65,179,118,100
"chr7:19481871-19482171",95,32,65,86,52,54
"chr7:19531548-19531796",76,20,36,112,56,47
"chr7:19591404-19591559",33,4,27,43,12,28
"chr7:19626998-19627249",58,16,42,60,34,42
"chr7:19661533-19661679",29,15,5,37,8,17
"chr7:19705105-19705354",85,25,35,127,27,51
"chr7:19748474-19748967",199,92,208,197,122,146
"chr7:19753369-19753605",103,34,44,135,68,60
"chr7:19787383-19787696",111,36,58,147,84,85
"chr7:19794173-19794495",133,42,53,145,81,84
"chr7:19815322-19815517",50,11,19,54,22,34
"chr7:20022470-20022867",119,53,50,147,85,90
"chr7:20023808-20024029",90,38,72,88,39,62
"chr7:20075172-20075296",17,4,22,17,5,18
"chr7:20198366-20198614",71,25,26,91,39,43
"chr7:20212362-20212786",171,81,152,186,115,130
"chr7:20237544-20237756",72,19,55,85,39,52
"chr7:20256975-20257306",163,49,104,149,89,92
"chr7:20351182-20351354",64,22,31,86,15,53
"chr7:20369302-20369626",105,32,60,70,31,54
"chr7:20370250-20370402",22,8,16,29,6,15
"chr7:20382879-20383174",101,37,78,123,63,71
"chr7:20442346-20442545",86,23,36,135,43,62
"chr7:20480325-20480726",151,49,144,169,109,99
"chr7:20578848-20579172",124,47,33,143,79,88
"chr7:20638216-20638560",170,63,77,202,126,109
"chr7:20687792-20688235",162,77,102,194,118,122
"chr7:20691638-20691992",140,41,56,134,68,92
"chr7:20784460-20784861",120,50,30,150,80,87
"chr7:20817497-20818155",251,105,228,252,170,157
"chr7:20824571-20824836",56,23,38,61,19,29
"chr7:20838124-20838346",37,15,34,31,17,23
"chr7:20874360-20874603",88,37,40,111,52,65
"chr7:21031123-21031512",142,52,65,163,92,101
"chr7:21063750-21064018",63,34,28,78,41,47
"chr7:21186832-21187028",31,12,23,30,14,19
"chr7:21290857-21291099",51,17,18,54,23,26
"chr7:21293623-21293998",147,72,164,194,148,106
"chr7:21295986-21296201",68,14,32,110,44,44
"chr7:21301358-21301791",160,83,143,204,108,115
"chr7:21317687-21317881",29,9,11,46,14,18
"chr7:21340361-21340594",72,32,22,77,36,47
"chr7:21543708-21543940",61,12,23,53,28,34
"chr7:21547195-21547779",202,98,170,244,150,147
"chr7:21565737-21565938",56,10,16,50,20,31
"chr7:21582528-21582713",31,7,19,35,9,24
"chr7:21582949-21583209",41,18,29,42,14,22
"chr7:21590773-21591048",120,41,77,107,63,70
"chr7:21608459-21608743",116,41,38,125,69,78
"chr7:21730440-21730687",92,30,32,95,49,42
"chr7:21806889-21807351",270,124,205,268,193,182
"chr7:21922845-21922973",33,3,9,33,15,17
"chr7:21984365-21984539",20,14,16,28,19,21
"chr7:21985045-21985322",51,12,33,38,21,30
"chr7:22041069-22041350",154,49,65,172,116,93
"chr7:22122219-22123124",332,159,300,310,203,204
"chr7:22134235-22134459",43,17,41,50,25,32
"chr7:22143247-22143667",182,88,173,217,126,136
"chr7:22149353-22149832",124,44,117,143,95,78
"chr7:22149863-22150331",215,92,167,239,157,157
"chr7:22296450-22296638",31,12,10,61,21,34
"chr7:22335707-22335960",67,21,28,87,26,47
"chr7:22336588-22336871",86,21,28,94,42,51
"chr7:22347890-22348077",31,16,14,34,16,18
"chr7:22396444-22396603",30,8,17,24,8,9
"chr7:22396659-22396786",23,6,14,23,6,4
"chr7:22491738-22492222",228,121,240,265,182,173
"chr7:22500280-22500531",76,18,55,66,24,51
"chr7:22528500-22528891",179,79,147,204,134,130
"chr7:22539616-22540183",223,118,222,233,150,156
"chr7:22541063-22541296",34,18,11,62,12,37
"chr7:22543876-22544143",68,15,59,53,26,36
"chr7:22544237-22544481",52,11,43,84,41,36
"chr7:22563543-22563916",57,14,32,72,27,35
"chr7:22589751-22590286",205,86,194,227,126,152
"chr7:22599451-22599948",220,103,189,231,162,151
"chr7:22626424-22626823",141,54,113,142,82,87
"chr7:22697167-22697338",42,4,8,28,17,17
"chr7:22700401-22700689",101,32,86,74,36,64
"chr7:22765211-22765566",84,21,45,85,38,43
"chr7:22765938-22766376",179,66,137,176,94,106
"chr7:22768068-22768486",132,60,64,157,91,92
"chr7:22772366-22772672",141,55,43,135,71,101
"chr7:22822179-22822688",228,107,221,268,185,149
"chr7:22861488-22861656",25,8,31,20,15,24
"chr7:22862388-22862647",39,19,42,54,23,20
"chr7:22893315-22894066",280,137,267,293,208,188
"chr7:22900360-22900682",137,59,74,123,59,82
"chr7:22971871-22972079",43,9,25,52,13,34
"chr7:23052508-23052711",63,10,41,35,22,31
"chr7:23053833-23054119",99,37,84,105,60,69
"chr7:23095207-23095596",191,90,100,219,152,130
"chr7:23111783-23111983",49,12,26,55,31,29
"chr7:23125647-23125954",158,89,133,174,110,120
"chr7:23140439-23140627",48,14,26,58,20,35
"chr7:23224643-23224926",121,44,51,169,89,81
"chr7:23283148-23283322",33,6,33,21,14,21
"chr7:23301462-23301828",186,100,210,226,168,146
"chr7:23312561-23313163",282,123,275,279,212,205
"chr7:23316052-23316423",102,39,71,92,46,72
"chr7:23317015-23317333",146,61,85,173,99,115
"chr7:23369427-23369552",19,7,9,22,12,16
"chr7:23397355-23397546",68,11,22,108,43,28
"chr7:23469921-23470272",185,87,165,186,130,147
"chr7:23502546-23502776",64,26,33,64,31,68
"chr7:23560325-23560485",52,24,38,52,15,27
"chr7:23572915-23573046",33,7,14,31,11,19
"chr7:23586510-23587014",258,124,235,299,214,190
"chr7:23610189-23610562",190,102,166,209,127,132
"chr7:23694226-23694449",74,23,40,68,21,40
"chr7:23719439-23719948",212,103,211,239,136,178
"chr7:23736548-23737052",222,114,224,251,141,150
"chr7:23752095-23752385",75,29,25,108,42,42
"chr7:23807241-23807363",13,6,8,21,6,16
"chr7:23851238-23851437",44,7,13,51,21,27
"chr7:23902836-23903183",157,51,56,171,112,124
"chr7:23978549-23978911",172,79,125,166,97,118
"chr7:24096900-24097137",62,23,32,75,24,42
"chr7:24329850-24330246",136,65,112,152,92,93
"chr7:24357940-24358272",151,62,125,157,105,107
"chr7:24383345-24383491",20,3,14,21,12,21
"chr7:24421463-24422053",164,50,98,197,122,97
"chr7:24441651-24441952",101,38,35,117,57,66
"chr7:24515265-24515488",58,18,47,54,26,48
"chr7:24612938-24613459",82,24,40,62,36,38
"chr7:24615805-24616153",131,47,64,165,104,100
"chr7:24627432-24627861",184,93,158,219,131,139
"chr7:24630870-24631116",73,19,39,64,38,43
"chr7:24705289-24705637",135,51,61,160,117,102
"chr7:24755427-24755878",173,78,170,199,121,124
"chr7:24762556-24763031",150,52,112,160,93,102
